node_index,depth,left_rank,right_rank,weight,color
2949,11,454,454,1,5
369,8,452,455,4,6
11866,13,458,458,1,5
2966,11,459,459,1,4
370,8,460,464,5,6
185,7,452,456,5,3
11867,13,457,457,1,5
2967,11,457,458,2,4
742,9,461,464,4,4
371,8,457,459,3,6
2972,11,462,462,1,13
1486,10,463,464,2,5
743,9,460,460,1,4
2973,11,461,461,1,13
5950,12,464,464,1,13
1487,10,461,462,2,5
5951,12,463,463,1,13
744,9,466,466,1,4
372,8,467,469,3,6
186,7,470,481,12,3
93,6,452,464,13,7
745,9,465,465,1,4
1492,10,468,469,2,4
373,8,465,466,2,6
2986,11,469,469,1,5
1493,10,467,467,1,4
2987,11,468,468,1,5
1496,10,471,474,4,5
748,9,475,476,2,4
374,8,477,481,5,6
187,7,465,469,5,3
2994,11,472,474,3,13
1497,10,470,470,1,5
47920,15,473,473,1,1
5990,12,474,474,1,12
2995,11,471,471,1,13
47921,15,472,472,1,1
5991,12,472,473,2,12
1498,10,476,476,1,5
749,9,470,474,5,4
1499,10,475,475,1,5
3002,11,478,480,3,5
750,9,481,481,1,4
375,8,470,476,7,6
6006,12,479,480,2,13
3003,11,477,477,1,5
12014,13,480,480,1,12
6007,12,478,478,1,13
12015,13,479,479,1,12
751,9,477,480,4,4
3012,11,483,483,1,5
1506,10,484,484,1,4
376,8,485,491,7,6
188,7,492,496,5,3
94,6,497,510,14,7
47,5,452,481,30,2
3013,11,482,482,1,5
1507,10,482,483,2,4
1508,10,486,487,2,5
754,9,488,491,4,4
377,8,482,484,3,6
3018,11,487,487,1,13
1509,10,485,485,1,5
3019,11,486,486,1,13
6040,12,489,489,1,13
1510,10,490,491,2,5
755,9,485,487,3,4
6041,12,488,488,1,13
24188,14,491,491,1,13
1511,10,488,489,2,5
24189,14,490,490,1,13
3024,11,493,493,1,5
756,9,494,495,2,4
378,8,496,496,1,6
189,7,482,491,10,3
3025,11,492,492,1,5
3028,11,495,495,1,5
757,9,492,493,2,4
3029,11,494,494,1,5
379,8,492,495,4,6
1520,10,498,498,1,5
760,9,499,502,4,4
380,8,503,508,6,6
190,7,509,510,2,3
95,6,482,496,15,7
1521,10,497,497,1,5
6088,12,500,500,1,13
1522,10,501,502,2,5
761,9,497,498,2,4
6089,12,499,499,1,13
48746,15,502,502,1,13
1523,10,499,500,2,5
48747,15,501,501,1,13
6096,12,504,504,1,12
3048,11,505,505,1,13
1524,10,506,506,1,5
762,9,507,508,2,4
381,8,497,502,6,6
6097,12,503,503,1,12
3049,11,503,504,2,13
1525,10,503,505,3,5
3054,11,508,508,1,5
763,9,503,506,4,4
3055,11,507,507,1,5
764,9,510,510,1,6
191,7,497,508,12,3
765,9,509,509,1,6
1536,10,512,513,2,10
768,9,514,515,2,9
384,8,516,520,5,8
192,7,521,525,5,6
96,6,526,540,15,13
48,5,541,575,35,3
24,4,576,625,50,4
12,3,626,755,130,14
6,2,756,999,244,10
3,1,0,510,511,10
6148,12,513,513,1,11
1537,10,511,511,1,10
6149,12,512,512,1,11
1538,10,515,515,1,10
769,9,511,513,3,9
1539,10,514,514,1,10
770,9,517,520,4,9
385,8,511,515,5,8
3084,11,518,519,2,11
1542,10,520,520,1,10
771,9,516,516,1,9
6170,12,519,519,1,2
3085,11,517,517,1,11
6171,12,518,518,1,2
1543,10,517,519,3,10
772,9,522,523,2,9
386,8,524,525,2,8
193,7,511,520,10,6
1546,10,523,523,1,10
773,9,521,521,1,9
1547,10,522,522,1,10
1548,10,525,525,1,9
387,8,521,523,3,8
1549,10,524,524,1,9
1552,10,527,527,1,10
776,9,528,529,2,9
388,8,530,532,3,8
194,7,533,540,8,6
97,6,511,525,15,13
1553,10,526,526,1,10
1554,10,529,529,1,10
777,9,526,527,2,9
1555,10,528,528,1,10
6230,12,531,531,1,10
778,9,532,532,1,9
389,8,526,529,4,8
6231,12,530,530,1,10
779,9,530,531,2,9
780,9,534,535,2,9
390,8,536,540,5,8
195,7,526,532,7,6
1562,10,535,535,1,10
781,9,533,533,1,9
1563,10,534,534,1,10
1564,10,537,540,4,9
391,8,533,535,3,8
6260,12,538,538,1,11
3130,11,539,540,2,10
1565,10,536,536,1,9
6261,12,537,537,1,11
12524,13,540,540,1,11
3131,11,537,538,2,10
12525,13,539,539,1,11
784,9,542,543,2,9
392,8,544,547,4,8
196,7,548,559,12,6
98,6,560,575,16,13
49,5,511,540,30,3
1570,10,543,543,1,10
785,9,541,541,1,9
1571,10,542,542,1,10
1572,10,545,545,1,10
786,9,546,547,2,9
393,8,541,543,3,8
1573,10,544,544,1,10
1574,10,547,547,1,10
787,9,544,545,2,9
1575,10,546,546,1,10
3152,11,549,549,1,11
1576,10,550,550,1,10
788,9,551,553,3,9
394,8,554,559,6,8
197,7,541,547,7,6
3153,11,548,548,1,11
1577,10,548,549,2,10
6314,12,552,552,1,11
1578,10,553,553,1,10
789,9,548,550,3,9
6315,12,551,551,1,11
1579,10,551,552,2,10
3160,11,555,556,2,11
1580,10,557,558,2,10
790,9,559,559,1,9
395,8,548,553,6,8
6322,12,556,556,1,2
3161,11,554,554,1,11
6323,12,555,555,1,2
3162,11,558,558,1,11
1581,10,554,556,3,10
3163,11,557,557,1,11
791,9,554,558,5,9
792,9,561,563,3,9
396,8,564,567,4,8
198,7,568,575,8,6
99,6,541,559,19,13
12692,13,562,562,1,11
1586,10,563,563,1,10
793,9,560,560,1,9
12693,13,561,561,1,11
1587,10,561,562,2,10
3180,11,565,565,1,10
1590,10,566,567,2,9
397,8,560,563,4,8
3181,11,564,564,1,10
3182,11,567,567,1,10
1591,10,564,565,2,9
3183,11,566,566,1,10
3184,11,569,570,2,11
1592,10,571,571,1,10
796,9,572,572,1,9
398,8,573,575,3,8
199,7,560,567,8,6
6370,12,570,570,1,2
3185,11,568,568,1,11
6371,12,569,569,1,2
1593,10,568,570,3,10
797,9,568,571,4,9
1596,10,574,574,1,10
798,9,575,575,1,9
399,8,568,572,5,8
1597,10,573,573,1,10
799,9,573,574,2,9
800,9,577,579,3,9
400,8,580,580,1,8
200,7,581,589,9,6
100,6,590,603,14,13
50,5,604,625,22,5
25,4,511,575,65,4
3204,11,578,578,1,11
1602,10,579,579,1,10
801,9,576,576,1,9
3205,11,577,577,1,11
1603,10,577,578,2,10
401,8,576,579,4,8
6434,12,582,582,1,11
1608,10,583,584,2,10
804,9,585,585,1,9
402,8,586,589,4,8
201,7,576,580,5,6
6435,12,581,581,1,11
3218,11,584,584,1,11
1609,10,581,582,2,10
3219,11,583,583,1,11
805,9,581,584,4,9
806,9,587,589,3,9
403,8,581,585,5,8
1614,10,588,589,2,10
807,9,586,586,1,9
6462,12,589,589,1,11
1615,10,587,587,1,10
6463,12,588,588,1,11
6472,12,591,591,1,11
3236,11,592,592,1,10
1618,10,593,593,1,9
404,8,594,596,3,8
202,7,597,603,7,6
101,6,576,589,14,13
6473,12,590,590,1,11
3237,11,590,591,2,10
1619,10,590,592,3,9
6486,12,595,595,1,10
810,9,596,596,1,9
405,8,590,593,4,8
6487,12,594,594,1,10
811,9,594,595,2,9
812,9,598,599,2,9
406,8,600,603,4,8
203,7,590,596,7,6
1626,10,599,599,1,10
813,9,597,597,1,9
1627,10,598,598,1,10
814,9,601,603,3,9
407,8,597,599,3,8
1630,10,602,603,2,10
815,9,600,600,1,9
13052,13,603,603,1,11
1631,10,601,601,1,10
13053,13,602,602,1,11
408,8,605,606,2,6
204,7,607,611,5,11
102,6,612,625,14,7
51,5,576,603,28,3
3274,11,606,606,1,8
409,8,604,604,1,6
3275,11,605,605,1,8
820,9,608,610,3,8
410,8,611,611,1,6
205,7,604,606,3,11
26276,14,609,609,1,10
1642,10,610,610,1,9
821,9,607,607,1,8
26277,14,608,608,1,10
1643,10,608,609,2,9
411,8,607,610,4,6
824,9,613,613,1,8
412,8,614,616,3,6
206,7,617,625,9,11
103,6,604,611,8,7
825,9,612,612,1,8
826,9,615,616,2,8
413,8,612,613,2,6
3308,11,616,616,1,9
827,9,614,614,1,8
3309,11,615,615,1,9
6628,12,618,618,1,10
3314,11,619,620,2,9
828,9,621,621,1,8
414,8,622,625,4,6
207,7,612,616,5,11
6629,12,617,617,1,10
26520,14,620,620,1,10
3315,11,617,618,2,9
26521,14,619,619,1,10
829,9,617,620,4,8
1660,10,623,623,1,9
830,9,624,625,2,8
415,8,617,621,5,6
1661,10,622,622,1,9
3324,11,625,625,1,9
831,9,622,623,2,8
3325,11,624,624,1,9
416,8,627,631,5,8
208,7,632,640,9,6
104,6,641,651,11,13
52,5,652,680,29,3
26,4,681,755,75,4
13,3,511,625,115,14
1668,10,628,629,2,10
834,9,630,631,2,9
417,8,626,626,1,8
3338,11,629,629,1,11
1669,10,627,627,1,10
3339,11,628,628,1,11
1670,10,631,631,1,10
835,9,627,629,3,9
1671,10,630,630,1,10
3346,11,633,633,1,10
836,9,634,636,3,9
418,8,637,640,4,8
209,7,626,631,6,6
3347,11,632,632,1,10
1674,10,635,636,2,10
837,9,632,633,2,9
3350,11,636,636,1,11
1675,10,634,634,1,10
3351,11,635,635,1,11
1676,10,638,638,1,10
838,9,639,640,2,9
419,8,632,636,5,8
1677,10,637,637,1,10
3358,11,640,640,1,10
839,9,637,638,2,9
3359,11,639,639,1,10
420,8,642,644,3,8
210,7,645,651,7,6
105,6,626,640,15,13
1686,10,643,644,2,9
421,8,641,641,1,8
13496,13,644,644,1,10
1687,10,642,642,1,9
13497,13,643,643,1,10
1688,10,646,647,2,10
844,9,648,648,1,9
422,8,649,651,3,8
211,7,641,644,4,6
6758,12,647,647,1,11
1689,10,645,645,1,10
