target_slot	color	position	swapped_node
516	I	107	1540
517	B	0	3
517	C	102	6
517	F	103	12
517	E	102	24
517	J	103	48
517	G	103	96
517	H	104	192
517	D	104	385
517	A	2	770
517	I	108	1541
518	B	0	3
518	C	102	6
518	F	103	12
518	E	102	24
518	J	103	48
518	G	103	96
518	H	104	192
518	D	104	385
518	I	106	771
518	A	3	1542
519	B	0	3
519	C	102	6
519	F	103	12
519	E	102	24
519	J	103	48
519	G	103	96
519	H	104	192
519	D	104	385
519	I	106	771
519	A	4	1543
520	B	0	3
520	C	102	6
520	F	103	12
520	E	102	24
520	J	103	48
520	G	103	96
520	D	103	193
520	A	5	386
520	I	109	772
520	H	106	1544
521	B	0	3
521	C	102	6
521	F	103	12
521	E	102	24
521	J	103	48
521	G	103	96
521	D	103	193
521	A	5	386
521	I	109	772
521	H	107	1545
522	B	0	3
522	C	102	6
522	F	103	12
522	E	102	24
522	J	103	48
522	G	103	96
522	D	103	193
522	A	5	386
522	I	110	773
522	H	108	1546
523	B	0	3
523	C	102	6
523	F	103	12
523	E	102	24
523	J	103	48
523	G	103	96
523	D	103	193
523	A	5	386
523	I	110	773
523	H	109	1547
524	B	0	3
524	C	102	6
524	F	103	12
524	E	102	24
524	J	103	48
524	G	103	96
524	D	103	193
524	H	105	387
524	A	6	774
524	I	111	1548
525	B	0	3
525	C	102	6
525	F	103	12
525	E	102	24
525	J	103	48
525	G	103	96
525	D	103	193
525	H	105	387
525	A	6	774
525	I	112	1549
526	B	0	3
526	C	102	6
526	F	103	12
526	E	102	24
526	J	103	48
526	G	103	96
526	D	103	193
526	H	105	387
526	A	7	775
526	I	113	1550
527	B	0	3
527	C	102	6
527	F	103	12
527	E	102	24
527	J	103	48
527	G	103	96
527	D	103	193
527	H	105	387
527	A	7	775
527	I	114	1551
528	B	0	3
528	C	102	6
528	F	103	12
528	E	102	24
528	J	103	48
528	I	103	97
528	H	110	194
528	D	109	388
528	G	104	776
528	A	10	1552
529	B	0	3
529	C	102	6
529	F	103	12
529	E	102	24
529	J	103	48
529	I	103	97
529	H	110	194
529	D	109	388
529	G	104	776
529	A	11	1553
530	B	0	3
530	C	102	6
530	F	103	12
530	E	102	24
530	J	103	48
530	I	103	97
530	H	110	194
530	D	109	388
530	G	105	777
530	A	12	1554
531	B	0	3
531	C	102	6
531	F	103	12
531	E	102	24
531	J	103	48
531	I	103	97
531	H	110	194
531	D	109	388
531	G	105	777
531	A	13	1555
532	B	0	3
532	C	102	6
532	F	103	12
532	E	102	24
532	J	103	48
532	I	103	97
532	H	110	194
532	A	9	389
532	D	110	778
532	G	107	1556
533	B	0	3
533	C	102	6
533	F	103	12
533	E	102	24
533	J	103	48
533	I	103	97
533	H	110	194
533	A	9	389
533	D	110	778
533	G	108	1557
534	B	0	3
534	C	102	6
534	F	103	12
534	E	102	24
534	J	103	48
534	I	103	97
534	H	110	194
534	A	9	389
534	G	106	779
534	D	111	1558
535	B	0	3
535	C	102	6
535	F	103	12
535	E	102	24
535	J	103	48
535	I	103	97
535	H	110	194
535	A	9	389
535	G	106	779
535	D	112	1559
536	B	0	3
536	C	102	6
536	F	103	12
536	E	102	24
536	J	103	48
536	I	103	97
536	A	8	195
536	D	113	390
536	G	109	780
536	H	112	1560
537	B	0	3
537	C	102	6
537	F	103	12
537	E	102	24
537	J	103	48
537	I	103	97
537	A	8	195
537	D	113	390
537	G	109	780
537	H	113	1561
538	B	0	3
538	C	102	6
538	F	103	12
538	E	102	24
538	J	103	48
538	I	103	97
538	A	8	195
538	D	113	390
538	G	110	781
538	H	114	1562
539	B	0	3
539	C	102	6
539	F	103	12
539	E	102	24
539	J	103	48
539	I	103	97
539	A	8	195
539	D	113	390
539	G	110	781
539	H	115	1563
540	B	0	3
540	C	102	6
540	F	103	12
540	E	102	24
540	J	103	48
540	I	103	97
540	A	8	195
540	H	111	391
540	D	114	782
540	G	111	1564
541	B	0	3
541	C	102	6
541	F	103	12
541	E	102	24
541	J	103	48
541	I	103	97
541	A	8	195
541	H	111	391
541	D	114	782
541	G	112	1565
542	B	0	3
542	C	102	6
542	F	103	12
542	E	102	24
542	J	103	48
542	I	103	97
542	A	8	195
542	H	111	391
542	D	115	783
542	G	113	1566
543	B	0	3
543	C	102	6
543	F	103	12
543	E	102	24
543	J	103	48
543	I	103	97
543	A	8	195
543	H	111	391
543	D	115	783
543	G	114	1567
544	B	0	3
544	C	102	6
544	F	103	12
544	E	102	24
544	G	102	49
544	J	104	98
544	D	116	196
544	A	14	392
544	I	116	784
544	H	118	1568
545	B	0	3
545	C	102	6
545	F	103	12
545	E	102	24
545	G	102	49
545	J	104	98
545	D	116	196
545	A	14	392
545	I	116	784
545	H	119	1569
546	B	0	3
546	C	102	6
546	F	103	12
546	E	102	24
546	G	102	49
546	J	104	98
546	D	116	196
546	A	14	392
546	I	117	785
546	H	120	1570
547	B	0	3
547	C	102	6
547	F	103	12
547	E	102	24
547	G	102	49
547	J	104	98
547	D	116	196
547	A	14	392
547	I	117	785
547	H	121	1571
548	B	0	3
548	C	102	6
548	F	103	12
548	E	102	24
548	G	102	49
548	J	104	98
548	D	116	196
548	H	117	393
548	A	15	786
548	I	119	1572
549	B	0	3
549	C	102	6
549	F	103	12
549	E	102	24
549	G	102	49
549	J	104	98
549	D	116	196
549	H	117	393
549	A	15	786
549	I	120	1573
550	B	0	3
550	C	102	6
550	F	103	12
550	E	102	24
550	G	102	49
550	J	104	98
550	D	116	196
550	H	117	393
550	I	118	787
550	A	16	1574
551	B	0	3
551	C	102	6
551	F	103	12
551	E	102	24
551	G	102	49
551	J	104	98
551	D	116	196
551	H	117	393
551	I	118	787
551	A	17	1575
552	B	0	3
552	C	102	6
552	F	103	12
552	E	102	24
552	G	102	49
552	J	104	98
552	H	116	197
552	A	18	394
552	I	121	788
552	D	118	1576
553	B	0	3
553	C	102	6
553	F	103	12
553	E	102	24
553	G	102	49
553	J	104	98
553	H	116	197
553	A	18	394
553	I	121	788
553	D	119	1577
554	B	0	3
554	C	102	6
554	F	103	12
554	E	102	24
554	G	102	49
554	J	104	98
554	H	116	197
554	A	18	394
554	I	122	789
554	D	120	1578
555	B	0	3
555	C	102	6
555	F	103	12
555	E	102	24
555	G	102	49
555	J	104	98
555	H	116	197
555	A	18	394
555	I	122	789
555	D	121	1579
556	B	0	3
556	C	102	6
556	F	103	12
556	E	102	24
556	G	102	49
556	J	104	98
556	H	116	197
556	D	117	395
556	A	19	790
556	I	123	1580
557	B	0	3
557	C	102	6
557	F	103	12
557	E	102	24
557	G	102	49
557	J	104	98
557	H	116	197
557	D	117	395
557	A	19	790
557	I	124	1581
558	B	0	3
558	C	102	6
558	F	103	12
558	E	102	24
558	G	102	49
558	J	104	98
558	H	116	197
558	D	117	395
558	A	20	791
558	I	125	1582
559	B	0	3
559	C	102	6
559	F	103	12
559	E	102	24
559	G	102	49
559	J	104	98
559	H	116	197
559	D	117	395
559	A	20	791
559	I	126	1583
560	B	0	3
560	C	102	6
560	F	103	12
560	E	102	24
560	G	102	49
560	I	115	99
560	D	122	198
560	H	122	396
560	J	105	792
560	A	23	1584
561	B	0	3
561	C	102	6
561	F	103	12
561	E	102	24
561	G	102	49
561	I	115	99
561	D	122	198
561	H	122	396
561	J	105	792
561	A	24	1585
562	B	0	3
562	C	102	6
562	F	103	12
562	E	102	24
562	G	102	49
562	I	115	99
562	D	122	198
562	H	122	396
562	J	106	793
562	A	25	1586
563	B	0	3
563	C	102	6
563	F	103	12
563	E	102	24
563	G	102	49
563	I	115	99
563	D	122	198
563	H	122	396
563	J	106	793
563	A	26	1587
564	B	0	3
564	C	102	6
564	F	103	12
564	E	102	24
564	G	102	49
564	I	115	99
564	D	122	198
564	A	22	397
564	H	123	794
564	J	108	1588
565	B	0	3
565	C	102	6
565	F	103	12
565	E	102	24
565	G	102	49
565	I	115	99
565	D	122	198
565	A	22	397
565	H	123	794
565	J	109	1589
566	B	0	3
566	C	102	6
566	F	103	12
566	E	102	24
566	G	102	49
566	I	115	99
566	D	122	198
566	A	22	397
566	J	107	795
566	H	124	1590
567	B	0	3
567	C	102	6
567	F	103	12
567	E	102	24
567	G	102	49
567	I	115	99
567	D	122	198
567	A	22	397
567	J	107	795
567	H	125	1591
568	B	0	3
568	C	102	6
568	F	103	12
568	E	102	24
568	G	102	49
568	I	115	99
568	A	21	199
568	H	126	398
568	J	110	796
568	D	124	1592
569	B	0	3
569	C	102	6
569	F	103	12
569	E	102	24
569	G	102	49
569	I	115	99
569	A	21	199
569	H	126	398
569	J	110	796
569	D	125	1593
570	B	0	3
570	C	102	6
570	F	103	12
570	E	102	24
570	G	102	49
570	I	115	99
570	A	21	199
570	H	126	398
570	J	111	797
570	D	126	1594
571	B	0	3
571	C	102	6
571	F	103	12
571	E	102	24
571	G	102	49
571	I	115	99
571	A	21	199
571	H	126	398
571	J	111	797
571	D	127	1595
572	B	0	3
572	C	102	6
572	F	103	12
572	E	102	24
572	G	102	49
572	I	115	99
572	A	21	199
572	D	123	399
572	H	127	798
572	J	112	1596
573	B	0	3
573	C	102	6
573	F	103	12
573	E	102	24
573	G	102	49
573	I	115	99
573	A	21	199
573	D	123	399
573	H	127	798
573	J	113	1597
574	B	0	3
574	C	102	6
574	F	103	12
574	E	102	24
574	G	102	49
574	I	115	99
574	A	21	199
574	D	123	399
574	H	128	799
574	J	114	1598
575	B	0	3
575	C	102	6
575	F	103	12
575	E	102	24
575	G	102	49
575	I	115	99
575	A	21	199
575	D	123	399
575	H	128	799
575	J	115	1599
576	B	0	3
576	C	102	6
576	F	103	12
576	I	102	25
576	J	116	50
576	G	116	100
576	H	129	200
576	D	128	400
576	E	104	800
576	A	29	1600
577	B	0	3
577	C	102	6
577	F	103	12
577	I	102	25
577	J	116	50
577	G	116	100
577	H	129	200
577	D	128	400
577	E	104	800
577	A	30	1601
578	B	0	3
578	C	102	6
578	F	103	12
578	I	102	25
578	J	116	50
578	G	116	100
578	H	129	200
578	D	128	400
578	E	105	801
578	A	31	1602
579	B	0	3
579	C	102	6
579	F	103	12
579	I	102	25
579	J	116	50
579	G	116	100
579	H	129	200
579	D	128	400
579	E	105	801
579	A	32	1603
580	B	0	3
580	C	102	6
580	F	103	12
580	I	102	25
580	J	116	50
580	G	116	100
580	H	129	200
580	A	28	401
580	D	129	802
580	E	107	1604
581	B	0	3
581	C	102	6
581	F	103	12
581	I	102	25
581	J	116	50
581	G	116	100
581	H	129	200
581	A	28	401
581	D	129	802
581	E	108	1605
582	B	0	3
582	C	102	6
582	F	103	12
582	I	102	25
582	J	116	50
582	G	116	100
582	H	129	200
582	A	28	401
582	E	106	803
582	D	130	1606
583	B	0	3
583	C	102	6
583	F	103	12
583	I	102	25
583	J	116	50
583	G	116	100
583	H	129	200
583	A	28	401
583	E	106	803
583	D	131	1607
584	B	0	3
584	C	102	6
584	F	103	12
584	I	102	25
584	J	116	50
584	G	116	100
584	A	27	201
584	D	132	402
584	E	109	804
584	H	131	1608
585	B	0	3
585	C	102	6
585	F	103	12
585	I	102	25
585	J	116	50
585	G	116	100
585	A	27	201
585	D	132	402
585	E	109	804
585	H	132	1609
586	B	0	3
586	C	102	6
586	F	103	12
586	I	102	25
586	J	116	50
586	G	116	100
586	A	27	201
586	D	132	402
586	E	110	805
586	H	133	1610
587	B	0	3
587	C	102	6
587	F	103	12
587	I	102	25
587	J	116	50
587	G	116	100
587	A	27	201
587	D	132	402
587	E	110	805
587	H	134	1611
588	B	0	3
588	C	102	6
588	F	103	12
588	I	102	25
588	J	116	50
588	G	116	100
588	A	27	201
588	H	130	403
588	D	133	806
588	E	111	1612
589	B	0	3
589	C	102	6
589	F	103	12
589	I	102	25
589	J	116	50
589	G	116	100
589	A	27	201
589	H	130	403
589	D	133	806
589	E	112	1613
590	B	0	3
590	C	102	6
590	F	103	12
590	I	102	25
590	J	116	50
590	G	116	100
590	A	27	201
590	H	130	403
590	D	134	807
590	E	113	1614
591	B	0	3
591	C	102	6
591	F	103	12
591	I	102	25
591	J	116	50
591	G	116	100
591	A	27	201
591	H	130	403
591	D	134	807
591	E	114	1615
592	B	0	3
592	C	102	6
592	F	103	12
592	I	102	25
592	J	116	50
592	E	103	101
592	H	135	202
592	A	33	404
592	G	117	808
592	D	137	1616
593	B	0	3
593	C	102	6
593	F	103	12
593	I	102	25
593	J	116	50
593	E	103	101
593	H	135	202
593	A	33	404
593	G	117	808
593	D	138	1617
594	B	0	3
594	C	102	6
594	F	103	12
594	I	102	25
594	J	116	50
594	E	103	101
594	H	135	202
594	A	33	404
594	G	118	809
594	D	139	1618
595	B	0	3
595	C	102	6
595	F	103	12
595	I	102	25
595	J	116	50
595	E	103	101
595	H	135	202
595	A	33	404
595	G	118	809
595	D	140	1619
596	B	0	3
596	C	102	6
596	F	103	12
596	I	102	25
596	J	116	50
596	E	103	101
596	H	135	202
596	D	136	405
596	A	34	810
596	G	120	1620
597	B	0	3
597	C	102	6
597	F	103	12
597	I	102	25
597	J	116	50
597	E	103	101
597	H	135	202
597	D	136	405
597	A	34	810
597	G	121	1621
598	B	0	3
598	C	102	6
598	F	103	12
598	I	102	25
598	J	116	50
598	E	103	101
598	H	135	202
598	D	136	405
598	G	119	811
598	A	35	1622
599	B	0	3
599	C	102	6
599	F	103	12
599	I	102	25
599	J	116	50
599	E	103	101
599	H	135	202
599	D	136	405
599	G	119	811
599	A	36	1623
600	B	0	3
600	C	102	6
600	F	103	12
600	I	102	25
600	J	116	50
600	E	103	101
600	D	135	203
600	A	37	406
600	G	122	812
600	H	137	1624
601	B	0	3
601	C	102	6
601	F	103	12
601	I	102	25
601	J	116	50
601	E	103	101
601	D	135	203
601	A	37	406
601	G	122	812
601	H	138	1625
602	B	0	3
602	C	102	6
602	F	103	12
602	I	102	25
602	J	116	50
602	E	103	101
602	D	135	203
602	A	37	406
602	G	123	813
602	H	139	1626
603	B	0	3
603	C	102	6
603	F	103	12
603	I	102	25
603	J	116	50
603	E	103	101
603	D	135	203
603	A	37	406
603	G	123	813
603	H	140	1627
604	B	0	3
604	C	102	6
604	F	103	12
604	I	102	25
604	J	116	50
604	E	103	101
604	D	135	203
604	H	136	407
604	A	38	814
604	G	124	1628
605	B	0	3
605	C	102	6
605	F	103	12
605	I	102	25
605	J	116	50
605	E	103	101
605	D	135	203
605	H	136	407
605	A	38	814
605	G	125	1629
606	B	0	3
606	C	102	6
606	F	103	12
606	I	102	25
606	J	116	50
606	E	103	101
606	D	135	203
606	H	136	407
606	A	39	815
606	G	126	1630
607	B	0	3
607	C	102	6
607	F	103	12
607	I	102	25
607	J	116	50
607	E	103	101
607	D	135	203
607	H	136	407
607	A	39	815
607	G	127	1631
608	B	0	3
608	C	102	6
608	F	103	12
608	I	102	25
608	G	115	51
608	J	117	102
608	A	40	204
608	D	141	408
608	E	116	816
608	H	143	1632
609	B	0	3
609	C	102	6
609	F	103	12
609	I	102	25
609	G	115	51
609	J	117	102
609	A	40	204
609	D	141	408
609	E	116	816
609	H	144	1633
610	B	0	3
610	C	102	6
610	F	103	12
610	I	102	25
610	G	115	51
610	J	117	102
610	A	40	204
610	D	141	408
610	E	117	817
610	H	145	1634
611	B	0	3
611	C	102	6
611	F	103	12
611	I	102	25
611	G	115	51
611	J	117	102
611	A	40	204
611	D	141	408
611	E	117	817
611	H	146	1635
612	B	0	3
612	C	102	6
612	F	103	12
612	I	102	25
612	G	115	51
612	J	117	102
612	A	40	204
612	H	142	409
612	D	142	818
612	E	119	1636
613	B	0	3
613	C	102	6
613	F	103	12
613	I	102	25
613	G	115	51
613	J	117	102
613	A	40	204
613	H	142	409
613	D	142	818
613	E	120	1637
614	B	0	3
614	C	102	6
614	F	103	12
614	I	102	25
614	G	115	51
614	J	117	102
614	A	40	204
614	H	142	409
614	E	118	819
614	D	143	1638
615	B	0	3
615	C	102	6
615	F	103	12
615	I	102	25
615	G	115	51
615	J	117	102
615	A	40	204
615	H	142	409
615	E	118	819
615	D	144	1639
616	B	0	3
616	C	102	6
616	F	103	12
616	I	102	25
616	G	115	51
616	J	117	102
616	H	141	205
616	D	145	410
616	E	121	820
616	A	42	1640
617	B	0	3
617	C	102	6
617	F	103	12
617	I	102	25
617	G	115	51
617	J	117	102
617	H	141	205
617	D	145	410
617	E	121	820
617	A	43	1641
618	B	0	3
618	C	102	6
618	F	103	12
618	I	102	25
618	G	115	51
618	J	117	102
618	H	141	205
618	D	145	410
618	E	122	821
618	A	44	1642
619	B	0	3
619	C	102	6
619	F	103	12
619	I	102	25
619	G	115	51
619	J	117	102
619	H	141	205
619	D	145	410
619	E	122	821
619	A	45	1643
620	B	0	3
620	C	102	6
620	F	103	12
620	I	102	25
620	G	115	51
620	J	117	102
620	H	141	205
620	A	41	411
620	D	146	822
620	E	123	1644
621	B	0	3
621	C	102	6
621	F	103	12
621	I	102	25
621	G	115	51
621	J	117	102
621	H	141	205
621	A	41	411
621	D	146	822
621	E	124	1645
622	B	0	3
622	C	102	6
622	F	103	12
622	I	102	25
622	G	115	51
622	J	117	102
622	H	141	205
622	A	41	411
622	D	147	823
622	E	125	1646
623	B	0	3
623	C	102	6
623	F	103	12
623	I	102	25
623	G	115	51
623	J	117	102
623	H	141	205
623	A	41	411
623	D	147	823
623	E	126	1647
624	B	0	3
624	C	102	6
624	F	103	12
624	I	102	25
624	G	115	51
624	E	115	103
624	A	46	206
624	H	147	412
624	J	118	824
624	D	150	1648
625	B	0	3
625	C	102	6
625	F	103	12
625	I	102	25
625	G	115	51
625	E	115	103
625	A	46	206
625	H	147	412
625	J	118	824
625	D	151	1649
626	B	0	3
626	C	102	6
626	F	103	12
626	I	102	25
626	G	115	51
626	E	115	103
626	A	46	206
626	H	147	412
626	J	119	825
626	D	152	1650
627	B	0	3
627	C	102	6
627	F	103	12
627	I	102	25
627	G	115	51
627	E	115	103
627	A	46	206
627	H	147	412
627	J	119	825
627	D	153	1651
628	B	0	3
628	C	102	6
628	F	103	12
628	I	102	25
628	G	115	51
628	E	115	103
628	A	46	206
628	D	149	413
628	H	148	826
628	J	121	1652
629	B	0	3
629	C	102	6
629	F	103	12
629	I	102	25
629	G	115	51
629	E	115	103
629	A	46	206
629	D	149	413
629	H	148	826
629	J	122	1653
630	B	0	3
630	C	102	6
630	F	103	12
630	I	102	25
630	G	115	51
630	E	115	103
630	A	46	206
630	D	149	413
630	J	120	827
630	H	149	1654
631	B	0	3
631	C	102	6
631	F	103	12
631	I	102	25
631	G	115	51
631	E	115	103
631	A	46	206
631	D	149	413
631	J	120	827
631	H	150	1655
632	B	0	3
632	C	102	6
632	F	103	12
632	I	102	25
632	G	115	51
632	E	115	103
632	D	148	207
632	H	151	414
632	J	123	828
632	A	48	1656
633	B	0	3
633	C	102	6
633	F	103	12
633	I	102	25
633	G	115	51
633	E	115	103
633	D	148	207
633	H	151	414
633	J	123	828
633	A	49	1657
634	B	0	3
634	C	102	6
634	F	103	12
634	I	102	25
634	G	115	51
634	E	115	103
634	D	148	207
634	H	151	414
634	J	124	829
634	A	50	1658
635	B	0	3
635	C	102	6
635	F	103	12
635	I	102	25
635	G	115	51
635	E	115	103
635	D	148	207
635	H	151	414
635	J	124	829
635	A	51	1659
636	B	0	3
636	C	102	6
636	F	103	12
636	I	102	25
636	G	115	51
636	E	115	103
636	D	148	207
636	A	47	415
636	H	152	830
636	J	125	1660
637	B	0	3
637	C	102	6
637	F	103	12
637	I	102	25
637	G	115	51
637	E	115	103
637	D	148	207
637	A	47	415
637	H	152	830
637	J	126	1661
638	B	0	3
638	C	102	6
638	F	103	12
638	I	102	25
638	G	115	51
638	E	115	103
638	D	148	207
638	A	47	415
638	H	153	831
638	J	127	1662
639	B	0	3
639	C	102	6
639	F	103	12
639	I	102	25
639	G	115	51
639	E	115	103
639	D	148	207
639	A	47	415
639	H	153	831
639	J	128	1663
640	B	0	3
640	C	102	6
640	H	103	13
640	J	129	26
640	I	127	52
640	G	129	104
640	D	154	208
640	A	52	416
640	F	105	832
640	E	130	1664
641	B	0	3
641	C	102	6
641	H	103	13
641	J	129	26
641	I	127	52
641	G	129	104
641	D	154	208
641	A	52	416
641	F	105	832
641	E	131	1665
642	B	0	3
642	C	102	6
642	H	103	13
642	J	129	26
642	I	127	52
642	G	129	104
642	D	154	208
642	A	52	416
642	F	106	833
642	E	132	1666
643	B	0	3
643	C	102	6
643	H	103	13
643	J	129	26
643	I	127	52
643	G	129	104
643	D	154	208
643	A	52	416
643	F	106	833
643	E	133	1667
644	B	0	3
644	C	102	6
644	H	103	13
644	J	129	26
644	I	127	52
644	G	129	104
644	D	154	208
644	E	129	417
644	A	53	834
644	F	108	1668
645	B	0	3
645	C	102	6
645	H	103	13
645	J	129	26
645	I	127	52
645	G	129	104
645	D	154	208
645	E	129	417
645	A	53	834
645	F	109	1669
646	B	0	3
646	C	102	6
646	H	103	13
646	J	129	26
646	I	127	52
646	G	129	104
646	D	154	208
646	E	129	417
646	F	107	835
646	A	54	1670
647	B	0	3
647	C	102	6
647	H	103	13
647	J	129	26
647	I	127	52
647	G	129	104
647	D	154	208
647	E	129	417
647	F	107	835
647	A	55	1671
648	B	0	3
648	C	102	6
648	H	103	13
648	J	129	26
648	I	127	52
648	G	129	104
648	E	128	209
648	A	56	418
648	F	110	836
648	D	156	1672
649	B	0	3
649	C	102	6
649	H	103	13
649	J	129	26
649	I	127	52
649	G	129	104
649	E	128	209
649	A	56	418
649	F	110	836
649	D	157	1673
650	B	0	3
650	C	102	6
650	H	103	13
650	J	129	26
650	I	127	52
650	G	129	104
650	E	128	209
650	A	56	418
650	F	111	837
650	D	158	1674
651	B	0	3
651	C	102	6
651	H	103	13
651	J	129	26
651	I	127	52
651	G	129	104
651	E	128	209
651	A	56	418
651	F	111	837
651	D	159	1675
652	B	0	3
652	C	102	6
652	H	103	13
652	J	129	26
652	I	127	52
652	G	129	104
652	E	128	209
652	D	155	419
652	A	57	838
652	F	112	1676
653	B	0	3
653	C	102	6
653	H	103	13
653	J	129	26
653	I	127	52
653	G	129	104
653	E	128	209
653	D	155	419
653	A	57	838
653	F	113	1677
654	B	0	3
654	C	102	6
654	H	103	13
654	J	129	26
654	I	127	52
654	G	129	104
654	E	128	209
654	D	155	419
654	A	58	839
654	F	114	1678
655	B	0	3
655	C	102	6
655	H	103	13
655	J	129	26
655	I	127	52
655	G	129	104
655	E	128	209
655	D	155	419
655	A	58	839
655	F	115	1679
656	B	0	3
656	C	102	6
656	H	103	13
656	J	129	26
656	I	127	52
656	F	104	105
656	D	160	210
656	E	134	420
656	G	130	840
656	A	61	1680
657	B	0	3
657	C	102	6
657	H	103	13
657	J	129	26
657	I	127	52
657	F	104	105
657	D	160	210
657	E	134	420
657	G	130	840
657	A	62	1681
658	B	0	3
658	C	102	6
658	H	103	13
658	J	129	26
658	I	127	52
658	F	104	105
658	D	160	210
658	E	134	420
658	G	131	841
658	A	63	1682
659	B	0	3
659	C	102	6
659	H	103	13
659	J	129	26
659	I	127	52
659	F	104	105
659	D	160	210
659	E	134	420
659	G	131	841
659	A	64	1683
660	B	0	3
660	C	102	6
660	H	103	13
660	J	129	26
660	I	127	52
660	F	104	105
660	D	160	210
660	A	60	421
660	E	135	842
660	G	133	1684
661	B	0	3
661	C	102	6
661	H	103	13
661	J	129	26
661	I	127	52
661	F	104	105
661	D	160	210
661	A	60	421
661	E	135	842
661	G	134	1685
662	B	0	3
662	C	102	6
662	H	103	13
662	J	129	26
662	I	127	52
662	F	104	105
662	D	160	210
662	A	60	421
662	G	132	843
662	E	136	1686
663	B	0	3
663	C	102	6
663	H	103	13
663	J	129	26
663	I	127	52
663	F	104	105
663	D	160	210
663	A	60	421
663	G	132	843
663	E	137	1687
664	B	0	3
664	C	102	6
664	H	103	13
664	J	129	26
664	I	127	52
664	F	104	105
664	A	59	211
664	E	138	422
664	G	135	844
664	D	162	1688
665	B	0	3
665	C	102	6
665	H	103	13
665	J	129	26
665	I	127	52
665	F	104	105
665	A	59	211
665	E	138	422
665	G	135	844
665	D	163	1689
666	B	0	3
666	C	102	6
666	H	103	13
666	J	129	26
666	I	127	52
666	F	104	105
666	A	59	211
666	E	138	422
666	G	136	845
666	D	164	1690
667	B	0	3
667	C	102	6
667	H	103	13
667	J	129	26
667	I	127	52
667	F	104	105
667	A	59	211
667	E	138	422
667	G	136	845
667	D	165	1691
668	B	0	3
668	C	102	6
668	H	103	13
668	J	129	26
668	I	127	52
668	F	104	105
668	A	59	211
668	D	161	423
668	E	139	846
668	G	137	1692
669	B	0	3
669	C	102	6
669	H	103	13
669	J	129	26
669	I	127	52
669	F	104	105
669	A	59	211
669	D	161	423
669	E	139	846
669	G	138	1693
670	B	0	3
670	C	102	6
670	H	103	13
670	J	129	26
670	I	127	52
670	F	104	105
670	A	59	211
670	D	161	423
670	E	140	847
670	G	139	1694
671	B	0	3
671	C	102	6
671	H	103	13
671	J	129	26
671	I	127	52
671	F	104	105
671	A	59	211
671	D	161	423
671	E	140	847
671	G	140	1695
672	B	0	3
672	C	102	6
672	H	103	13
672	J	129	26
672	G	128	53
672	I	128	106
672	A	65	212
672	D	166	424
672	E	142	848
672	F	118	1696
673	B	0	3
673	C	102	6
673	H	103	13
673	J	129	26
673	G	128	53
673	I	128	106
673	A	65	212
673	D	166	424
673	E	142	848
673	F	119	1697
674	B	0	3
674	C	102	6
674	H	103	13
674	J	129	26
674	G	128	53
674	I	128	106
674	A	65	212
674	D	166	424
674	E	143	849
674	F	120	1698
675	B	0	3
675	C	102	6
675	H	103	13
675	J	129	26
675	G	128	53
675	I	128	106
675	A	65	212
675	D	166	424
675	E	143	849
675	F	121	1699
676	B	0	3
676	C	102	6
676	H	103	13
676	J	129	26
676	G	128	53
676	I	128	106
676	A	65	212
676	F	117	425
676	D	167	850
676	E	145	1700
677	B	0	3
677	C	102	6
677	H	103	13
677	J	129	26
677	G	128	53
677	I	128	106
677	A	65	212
677	F	117	425
677	D	167	850
677	E	146	1701
678	B	0	3
678	C	102	6
678	H	103	13
678	J	129	26
678	G	128	53
678	I	128	106
678	A	65	212
678	F	117	425
678	E	144	851
678	D	168	1702
679	B	0	3
679	C	102	6
679	H	103	13
679	J	129	26
679	G	128	53
679	I	128	106
679	A	65	212
679	F	117	425
679	E	144	851
679	D	169	1703
680	B	0	3
680	C	102	6
680	H	103	13
680	J	129	26
680	G	128	53
680	I	128	106
680	F	116	213
680	D	170	426
680	E	147	852
680	A	67	1704
681	B	0	3
681	C	102	6
681	H	103	13
681	J	129	26
681	G	128	53
681	I	128	106
681	F	116	213
681	D	170	426
681	E	147	852
681	A	68	1705
682	B	0	3
682	C	102	6
682	H	103	13
682	J	129	26
682	G	128	53
682	I	128	106
682	F	116	213
682	D	170	426
682	E	148	853
682	A	69	1706
683	B	0	3
683	C	102	6
683	H	103	13
683	J	129	26
683	G	128	53
683	I	128	106
683	F	116	213
683	D	170	426
683	E	148	853
683	A	70	1707
684	B	0	3
684	C	102	6
684	H	103	13
684	J	129	26
684	G	128	53
684	I	128	106
684	F	116	213
684	A	66	427
684	D	171	854
684	E	149	1708
685	B	0	3
685	C	102	6
685	H	103	13
685	J	129	26
685	G	128	53
685	I	128	106
685	F	116	213
685	A	66	427
685	D	171	854
685	E	150	1709
686	B	0	3
686	C	102	6
686	H	103	13
686	J	129	26
686	G	128	53
686	I	128	106
686	F	116	213
686	A	66	427
686	D	172	855
686	E	151	1710
687	B	0	3
687	C	102	6
687	H	103	13
687	J	129	26
687	G	128	53
687	I	128	106
687	F	116	213
687	A	66	427
687	D	172	855
687	E	152	1711
688	B	0	3
688	C	102	6
688	H	103	13
688	J	129	26
688	G	128	53
688	E	141	107
688	A	71	214
688	F	122	428
688	I	129	856
688	D	175	1712
689	B	0	3
689	C	102	6
689	H	103	13
689	J	129	26
689	G	128	53
