key,address,leaf_type,leaf_type_name,first_seen_block
polygon-zkevm:0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5:SMT_KEY:1,0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5,1,nonce,31898072
polygon-zkevm:0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5:SMT_KEY:2,0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5,2,code_hash,31898072
polygon-zkevm:0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5:SMT_KEY:4,0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5,4,code_hash_length,31898072
polygon-zkevm:0x74118f688c1ade603bb9571fa6fcf037cfa49ec7:SMT_KEY:0,0x74118f688c1ade603bb9571fa6fcf037cfa49ec7,0,balance,31898201
polygon-zkevm:0x74118f688c1ade603bb9571fa6fcf037cfa49ec7:SMT_KEY:1,0x74118f688c1ade603bb9571fa6fcf037cfa49ec7,1,nonce,31898201
polygon-zkevm:0x74118f688c1ade603bb9571fa6fcf037cfa49ec7:SMT_KEY:2,0x74118f688c1ade603bb9571fa6fcf037cfa49ec7,2,code_hash,31898201
polygon-zkevm:0x74118f688c1ade603bb9571fa6fcf037cfa49ec7:SMT_KEY:4,0x74118f688c1ade603bb9571fa6fcf037cfa49ec7,4,code_hash_length,31898201
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:0,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,0,balance,31898314
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:1,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,1,nonce,31898314
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:2,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,2,code_hash,31898314
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:4,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,4,code_hash_length,31898314
polygon-zkevm:0x41af65a0c5a93c9593279e19236a46af9352fdb1:SMT_KEY:0,0x41af65a0c5a93c9593279e19236a46af9352fdb1,0,balance,31898491
polygon-zkevm:0x41af65a0c5a93c9593279e19236a46af9352fdb1:SMT_KEY:1,0x41af65a0c5a93c9593279e19236a46af9352fdb1,1,nonce,31898491
polygon-zkevm:0x41af65a0c5a93c9593279e19236a46af9352fdb1:SMT_KEY:2,0x41af65a0c5a93c9593279e19236a46af9352fdb1,2,code_hash,31898491
polygon-zkevm:0x41af65a0c5a93c9593279e19236a46af9352fdb1:SMT_KEY:4,0x41af65a0c5a93c9593279e19236a46af9352fdb1,4,code_hash_length,31898491
polygon-zkevm:0x5b438fc4ac12446ba5ed7149213a4709905de386:SMT_KEY:0,0x5b438fc4ac12446ba5ed7149213a4709905de386,0,balance,31898591
polygon-zkevm:0x5b438fc4ac12446ba5ed7149213a4709905de386:SMT_KEY:1,0x5b438fc4ac12446ba5ed7149213a4709905de386,1,nonce,31898591
polygon-zkevm:0x5b438fc4ac12446ba5ed7149213a4709905de386:SMT_KEY:2,0x5b438fc4ac12446ba5ed7149213a4709905de386,2,code_hash,31898591
polygon-zkevm:0x5b438fc4ac12446ba5ed7149213a4709905de386:SMT_KEY:4,0x5b438fc4ac12446ba5ed7149213a4709905de386,4,code_hash_length,31898591
polygon-zkevm:0xae1a62bc5e7f80a45fd02d20520359972143c1e4:SMT_KEY:0,0xae1a62bc5e7f80a45fd02d20520359972143c1e4,0,balance,31898591
polygon-zkevm:0xae1a62bc5e7f80a45fd02d20520359972143c1e4:SMT_KEY:1,0xae1a62bc5e7f80a45fd02d20520359972143c1e4,1,nonce,31898591
polygon-zkevm:0xae1a62bc5e7f80a45fd02d20520359972143c1e4:SMT_KEY:2,0xae1a62bc5e7f80a45fd02d20520359972143c1e4,2,code_hash,31898591
polygon-zkevm:0xae1a62bc5e7f80a45fd02d20520359972143c1e4:SMT_KEY:4,0xae1a62bc5e7f80a45fd02d20520359972143c1e4,4,code_hash_length,31898591
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:0,0x0728fa8212336f808b02312b058fd5a743131f9b,0,balance,31898717
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:1,0x0728fa8212336f808b02312b058fd5a743131f9b,1,nonce,31898717
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:2,0x0728fa8212336f808b02312b058fd5a743131f9b,2,code_hash,31898717
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:4,0x0728fa8212336f808b02312b058fd5a743131f9b,4,code_hash_length,31898717
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:0,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,0,balance,31899047
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:1,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,1,nonce,31899047
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:2,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,2,code_hash,31899047
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:4,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,4,code_hash_length,31899047
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:0,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,0,balance,31899166
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:1,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,1,nonce,31899166
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:2,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,2,code_hash,31899166
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:4,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,4,code_hash_length,31899166
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:0,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,0,balance,31899166
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:1,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,1,nonce,31899166
