method,repeat,sample_index,target_index,end_to_end_ms,known_value_decode_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
first_fit,2,15,91,5.003576,0.035514,4.19107,0.576288,0.188432,0.011031,4336,4304,True,True,"[{'level': 119, 'digest_hex': '2b9fde550367a456e13b5a16b4211fbdc00ca60396b107d5958cdd4c72ba1a2c'}, {'level': 122, 'digest_hex': '98183e3e3b84cf6251ad9eabcbb8428581a79d9b0483da8e2b84bdf985a707e1'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,16,14,5.172892,0.007174,4.571797,0.250454,0.331293,0.011347,4336,4304,True,True,"[{'level': 121, 'digest_hex': '2c06798f5c9dc6d70f616521e79bda335695193b7c133606380361f0cec646af'}, {'level': 123, 'digest_hex': '46766f96255f7f01f199c9d2fec86a2bf4610ca221556e199707c76d860ad8dc'}, {'level': 124, 'digest_hex': '9cf4e82baf206f56dd5b0c98ee2bcc0f3943a3e456fe81ae3ec445bd39cc97ca'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,17,3,5.183601,0.0073,4.689158,0.252184,0.220898,0.012052,4336,4304,True,True,"[{'level': 120, 'digest_hex': '63b3dce2f7436a93d50028a91cef812dd405b15e4289adc314614992c4c6c5ae'}, {'level': 121, 'digest_hex': 'edd645a0c9980406acf1156ef2de737893b6954a3b30b7ebf46462ad97474ee8'}, {'level': 122, 'digest_hex': 'b2aec8cfe9ea6c1fd358f9488e53f774f66b464cf688393e100546ada1950d78'}, {'level': 123, 'digest_hex': 'efe91eb5d2d911747440a907c7d61b34927946a64078285f401ea897badaac05'}, {'level': 124, 'digest_hex': 'e6e332c8eec00720011367d821c2a0f87bef9e35651b8ffee1cc11ef28990133'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,18,26,5.275676,0.00958,4.814841,0.232042,0.206767,0.011533,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'f8539c846791e2a76ebf113fad0f6c92cf6fc4adb29fb450cf4ae1a0d372f869'}, {'level': 121, 'digest_hex': '6a0c01e659af98600cd2c1597fbc99ee7e2f83ff14ed8b815f044e1cc6cbcdd6'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,19,87,5.268145,0.075098,4.597549,0.383324,0.198241,0.012693,4336,4304,True,True,"[{'level': 120, 'digest_hex': '5bca2b44a829c4205f911ead0843e96a9a8b40aa61212b8544ef3d1d041ef7a3'}, {'level': 121, 'digest_hex': '57ad095412cdd230e8a70579fb511d004cb182166b9e43026bd525a79ac20bad'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,20,71,6.687609,0.006015,6.19415,0.267699,0.207844,0.010997,4336,4304,True,True,"[{'level': 121, 'digest_hex': 'f6e7c9aa9958172410e3d585454a9fcef8025427cd88e06a9c56910385e00b00'}, {'level': 122, 'digest_hex': '9981c970f63268c852ece001812ba3c7f928faaf97f413628061bb5b57824335'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,21,57,7.489208,0.008501,6.825816,0.433483,0.205667,0.013703,4336,4304,True,True,"[{'level': 118, 'digest_hex': '77f86f385dbb02f00583540d7c6fc5dce70edc074500db6e219cd5aa7ed19d4c'}, {'level': 121, 'digest_hex': 'b6e02df7f589b18e2522f7fb7a67b0e46321dfeb96185405f6e40dac28caf503'}, {'level': 122, 'digest_hex': 'b6bc862997180d0b084bf23f406d335950bba1c78abeca1974e7ef8f02cf212f'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,22,80,5.275707,0.008697,4.812237,0.250578,0.192353,0.010888,4336,4304,True,True,"[{'level': 121, 'digest_hex': '92c4ec049d7ceabf69680c60e540ad0fc0ff50ac09084af3eea356051e2a5bb6'}, {'level': 122, 'digest_hex': '5056769174d35787ff6eb17e9129ffa6fda8628c8ff13b949ec78892f62360ad'}, {'level': 123, 'digest_hex': 'f1bf8f33e60f8f16fcc877fa04536ec85ab7523f926e59374c59678e346c4165'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,23,73,5.903787,0.006471,5.490389,0.200644,0.193139,0.01228,4336,4304,True,True,"[{'level': 120, 'digest_hex': '2b36b41ee9d26e88d15f15aa49d54790128f0e1d761f78f44ef9e0009ce75410'}, {'level': 122, 'digest_hex': 'c9093c21c1bb7ba96bbca60489fb1ad1be14b5b1f6f1da9900bf5ed4585d1440'}, {'level': 123, 'digest_hex': '17151266f78378c7a3241be396cf536a1c64eb7e28b6e27bd078a21c1caede4e'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,24,56,6.001792,0.008376,5.208924,0.516711,0.234092,0.031621,4336,4304,True,True,"[{'level': 121, 'digest_hex': '4dca07128626f942a64acafbd5d035164e586d0a1eba898f8e2ba01c1e626aa9'}, {'level': 122, 'digest_hex': 'b6bc862997180d0b084bf23f406d335950bba1c78abeca1974e7ef8f02cf212f'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,25,99,6.840412,0.100421,6.189837,0.302875,0.228486,0.017491,4336,4304,True,True,"[{'level': 122, 'digest_hex': '073e192ffe247431d612f2fc7c96146088ed637e5cc8ccb79b6b560b466a5d38'}, {'level': 124, 'digest_hex': 'dd6d863b9c531a3ca849ab8b04c6481ab62def75885b21f57bcfa9c9b812dc17'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,26,50,9.007798,0.008669,8.432903,0.314676,0.233635,0.016406,4336,4304,True,True,"[{'level': 119, 'digest_hex': '392fd2dcf7691e28ddea43df911b2db06f226b95c5147b2e576e517d0407f5f9'}, {'level': 121, 'digest_hex': '7d376b59de2d0011dc5b5ac12801539ff356f4de688df6953e5327bb7ba59c37'}, {'level': 123, 'digest_hex': '65e13bc6b488a211b040acbcaee2d855a9cb69113a337d37341526c97803e927'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,27,76,8.709491,0.009001,8.030422,0.441625,0.21444,0.013142,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'e464c14956776ccff7dcd9fd1c59f2c1cdcb52744d668c84165c8807bc143c85'}, {'level': 121, 'digest_hex': '6dbd4759f455750dba06ff8a9f28dd53e358575ec22bad49cc90c6bf4265c7d5'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,28,81,4.282992,0.008723,3.933549,0.17432,0.155004,0.010424,4336,4304,True,True,"[{'level': 121, 'digest_hex': '950a9ad15f0a3101836b2a2781eec1451946474438578ca6933faf2d804be7b5'}, {'level': 122, 'digest_hex': '5056769174d35787ff6eb17e9129ffa6fda8628c8ff13b949ec78892f62360ad'}, {'level': 123, 'digest_hex': 'f1bf8f33e60f8f16fcc877fa04536ec85ab7523f926e59374c59678e346c4165'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,29,41,6.179289,0.005558,5.807101,0.19706,0.157433,0.011125,4336,4304,True,True,"[{'level': 118, 'digest_hex': '340e95503d6caedeffba054ab2519db0a49354d0bc4ec2a69c09826e35a1c4b2'}, {'level': 119, 'digest_hex': 'ca493719661f56daad6cb2664540c023b5b490b1066c30f9fbd300f4c91e885c'}, {'level': 121, 'digest_hex': '12fbed6b426a7c88cf60460d8dcc45058dfd236d772af0114121f4fcc33c287e'}, {'level': 124, 'digest_hex': 'b0babbd5eeb2242c85a526622567f21ea19757b4b8e977ab068eb5853b2476c3'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,30,90,5.035657,0.007095,4.276848,0.549372,0.189436,0.010881,4336,4304,True,True,"[{'level': 119, 'digest_hex': '74bff273de7dc00106353c36b35eebe9e51262dae7763a216eb66654960f2255'}, {'level': 122, 'digest_hex': '98183e3e3b84cf6251ad9eabcbb8428581a79d9b0483da8e2b84bdf985a707e1'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,31,20,4.62726,0.068225,3.996941,0.340211,0.209396,0.011181,4336,4304,True,True,"[{'level': 121, 'digest_hex': '9181548c5dfa1d971c170d6f231e090bcdb097f6408c33d02b0664f83025db15'}, {'level': 122, 'digest_hex': 'd15a25a749aa69b7c66ceb4ae9e2c13d905bbcc606d1aba50cf4875d64f26f63'}, {'level': 123, 'digest_hex': '67d0b3ab291b4d805a82049982c6172041bce1f14c5a813ca1026d8dc863fefa'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,32,53,5.033376,0.036246,4.230212,0.550925,0.20419,0.010915,4336,4304,True,True,"[{'level': 122, 'digest_hex': '6987b5d3bd57b59f7db70bbf20c59b149385c187e54d3b322e0ad9a625a2ecf1'}, {'level': 123, 'digest_hex': 'c5562d3bd4b43acd80d3feea05d151d7563cc8274b62d2682d064756a999a71b'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,33,58,4.430293,0.031378,3.965929,0.22322,0.198275,0.0104,4336,4304,True,True,"[{'level': 118, 'digest_hex': '7c491f76e87ee7e2c1e64f817b2b0ad1d0d744fc8ca0c57f820de091af0887a5'}, {'level': 121, 'digest_hex': 'b6e02df7f589b18e2522f7fb7a67b0e46321dfeb96185405f6e40dac28caf503'}, {'level': 122, 'digest_hex': 'b6bc862997180d0b084bf23f406d335950bba1c78abeca1974e7ef8f02cf212f'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,34,79,4.615929,0.062648,4.143705,0.192885,0.204852,0.01018,4336,4304,True,True,"[{'level': 121, 'digest_hex': '5bd4afa92b3c20a9520255e3f7ab7406e2b1b6bfef89a5cb6d9c7fe4fc390f47'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,35,93,4.296022,0.007034,3.854772,0.225474,0.196212,0.011021,4336,4304,True,True,"[{'level': 122, 'digest_hex': '864f5121745c10173cb26f213ce90a295c42aab3653b4e1098dc6738536e1dae'}, {'level': 123, 'digest_hex': '6a5fc3738cd9c47382853f6f8d8bd2cca139155c3e6d56f9500fd43a9d749033'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,36,74,4.79417,0.005708,4.416352,0.191186,0.169466,0.010637,4336,4304,True,True,"[{'level': 120, 'digest_hex': '1462a0a713b58df8282805b3cfd627d26bfd2b47804214e2f02ee77eeec2a1b5'}, {'level': 122, 'digest_hex': 'c9093c21c1bb7ba96bbca60489fb1ad1be14b5b1f6f1da9900bf5ed4585d1440'}, {'level': 123, 'digest_hex': '17151266f78378c7a3241be396cf536a1c64eb7e28b6e27bd078a21c1caede4e'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,37,63,5.397713,0.006894,4.963682,0.244071,0.170414,0.010827,4336,4304,True,True,"[{'level': 121, 'digest_hex': '878ca07bae9473ccd2484f4248c92646942974116a0b8ce48bdbd1e485cc62d7'}, {'level': 123, 'digest_hex': '62aef58e89a5d57fc1db006cadb66343ecf4efb0ec2efe9442f03b33996a0a07'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,38,16,5.243474,0.007892,4.541097,0.462694,0.217295,0.013185,4336,4304,True,True,"[{'level': 122, 'digest_hex': 'f3e75e54f496070cf65492f54c58adc399197f925924e832bfe1fa0d681ada93'}, {'level': 123, 'digest_hex': 'e62a1e8259f03a69922a668fb8962947361bb77472274f985e57682807c76752'}, {'level': 124, 'digest_hex': '9cf4e82baf206f56dd5b0c98ee2bcc0f3943a3e456fe81ae3ec445bd39cc97ca'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,39,85,5.179855,0.081944,4.442491,0.33894,0.304311,0.011014,4336,4304,True,True,"[{'level': 119, 'digest_hex': '6322c1dd63bef736d2680e52565466451f2079da60c8b510fed5ce0c44a58694'}, {'level': 120, 'digest_hex': 'eb9676c9de04af4cf75da495907cecb8d47a737be46e3eb3f7e5b1837a8d8f8c'}, {'level': 121, 'digest_hex': '57ad095412cdd230e8a70579fb511d004cb182166b9e43026bd525a79ac20bad'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,40,27,6.144222,0.006273,5.580691,0.326479,0.21766,0.012155,4336,4304,True,True,"[{'level': 119, 'digest_hex': '9210b136324db286640b7dfae16ae3965591d83172931d2d6005464baf40d1f7'}, {'level': 121, 'digest_hex': '2d7a540f556d1f33fc7ef4bf847711704dd68f0a47c8a79b12a4b0e5aac95ec1'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,41,35,6.783302,0.007711,6.210285,0.325479,0.224654,0.01409,4336,4304,True,True,"[{'level': 119, 'digest_hex': '6c19882b15a4ad777e33d7d0757f6b29ee11d1ac67c2f4c7de92435a91364be4'}, {'level': 121, 'digest_hex': '122b56691dd719e16d0fc9783f8a97d38efb3941fdb370b16755c5461530d8ba'}, {'level': 122, 'digest_hex': 'ca54b1678b79967f4edfa2c85e178942b70635ba24de3cdc92ee4851cae5eff4'}, {'level': 123, 'digest_hex': '74064c60fe58cb811cfbfdf7262e8c8bae63490b47eddf93bc5448ff16a8a301'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,2,42,98,5.331009,0.007737,4.759091,0.345842,0.205009,0.012463,4336,4304,True,True,"[{'level': 122, 'digest_hex': 'a0a19288d31690253e8edd5f021232f66cff8688359161da19648db27c890967'}, {'level': 124, 'digest_hex': 'dd6d863b9c531a3ca849ab8b04c6481ab62def75885b21f57bcfa9c9b812dc17'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,2,43,24,6.915937,0.007946,6.325803,0.330384,0.234542,0.016037,4336,4304,True,True,"[{'level': 122, 'digest_hex': '4ccbf4cc0d5726abce72d0c9a8841860a80391b1e1d69c65d4ff3a1098b0f56f'}, {'level': 123, 'digest_hex': '9423a986603a43df6418f491eb3439eeea80a367aa023b584bd476bfcc827c4d'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
