height,repeat,method,target,valid_root,client_query_ms,server_answer_ms,client_decode_ms,backend_wall_ms,online_total_bytes
10,1,treepir_official,657,True,7.576342000000001,0.048857,0.6981670000000002,8.351355,18560
10,1,treepir_official,243,True,9.10197,0.04627,0.697137,9.876689,18560
10,1,treepir_official,512,True,9.403887000000006,0.049779999999999984,0.6996039999999999,10.188007,18560
10,1,treepir_official,228,True,7.998369,0.071746,0.7202650000000003,8.823372,18560
10,1,treepir_official,676,True,8.752947999999998,0.04523699999999999,0.7087029999999999,9.536507,18560
10,1,treepir_official,939,True,7.357704,0.038577999999999994,0.6444320000000002,8.068157,18560
10,1,treepir_official,685,True,6.879772000000002,0.037506000000000005,0.6482299999999998,7.592081,18560
10,1,treepir_official,37,True,7.096755999999999,0.04131000000000002,0.7026239999999999,7.89105,18560
10,1,treepir_official,163,True,8.621959,0.060296,0.700499,9.416775,18560
10,1,treepir_official,767,True,12.434029999999998,0.05888500000000001,0.7630550000000003,13.294622,18560
10,1,treepir_official,792,True,10.082171999999996,0.10898399999999994,0.8090090000000003,11.036312,18560
10,1,treepir_official,383,True,8.476620000000004,0.059351999999999995,0.902601,9.472844,18560
10,1,treepir_official,919,True,7.5904609999999995,0.08089600000000001,0.773096,8.475268,18560
10,1,treepir_official,407,True,7.329713000000001,0.04377900000000001,1.179139,8.580065,18560
10,1,treepir_official,866,True,6.497170000000001,0.041414000000000006,0.7111110000000005,7.275844,18560
10,1,treepir_official,533,True,8.346095999999996,0.046186,0.8283109999999996,9.254562,18560
10,1,treepir_official,6,True,8.097051999999994,0.047264000000000014,0.7416550000000001,8.917776,18560
10,1,treepir_official,984,True,8.707006999999997,0.04860199999999999,0.7059609999999998,9.49244,18560
10,1,treepir_official,464,True,8.676826999999998,0.051914999999999996,0.7449489999999999,9.506316,18560
10,1,treepir_official,812,True,7.302173999999999,0.04473399999999999,0.6930249999999997,8.068865,18560
10,1,treepir_official,355,True,7.662151000000001,0.059023000000000006,0.6761159999999999,8.427874,18560
10,1,activebalance,810,True,7.399867,0.08922900000000003,0.7837779999999999,8.305795,18560
10,1,activebalance,511,True,10.661013000000002,0.05472400000000002,0.7200759999999998,11.470879,18560
10,1,activebalance,547,True,8.840764999999998,0.049900000000000014,0.6469879999999999,9.568131,18560
10,1,activebalance,357,True,7.103334999999997,0.046276000000000005,0.7009169999999998,7.881504,18560
10,1,activebalance,628,True,7.029087000000003,0.04675000000000002,0.7279319999999999,7.834283,18560
10,1,activebalance,540,True,6.803723999999999,0.046447999999999996,0.688388,7.566373,18560
10,1,activebalance,324,True,9.521738000000001,0.04985699999999997,0.6661609999999999,10.270867,18560
10,1,activebalance,564,True,6.563130999999998,0.03957499999999999,0.647738,7.278331,18560
10,1,activebalance,967,True,7.876788999999999,0.047154,0.757894,8.824654,18560
10,1,activebalance,719,True,6.751376999999999,0.04557399999999999,0.698248,7.579232,18560
10,1,activebalance,926,True,8.375938000000001,0.04661499999999999,0.6520469999999998,9.105828,18560
10,1,activebalance,657,True,9.509778,0.06817799999999999,0.6696540000000001,10.283946,18560
10,1,activebalance,243,True,9.163823999999998,0.05345799999999999,0.7345720000000002,9.985354,18560
10,1,activebalance,512,True,7.578656,0.04707299999999999,0.708746,8.365992,18560
10,1,activebalance,228,True,6.719588000000001,0.03927600000000002,0.7105550000000002,7.49587,18560
10,1,activebalance,676,True,8.571515999999999,0.05300499999999999,0.6929999999999998,9.354352,18560
10,1,activebalance,939,True,8.019479000000002,0.047320999999999995,0.7515530000000001,8.850218,18560
10,1,activebalance,685,True,7.464946999999998,0.047238999999999996,0.6919990000000003,8.235335,18560
10,1,activebalance,37,True,6.857321,0.035980000000000005,0.679865,7.59941,18560
10,1,activebalance,163,True,7.437079999999998,0.04286600000000001,0.6880670000000001,8.197519,18560
10,1,activebalance,767,True,8.27383,0.044496,0.6965110000000003,9.046255,18560
10,1,activebalance,792,True,7.293710000000001,0.051262999999999996,0.831067,8.206037,18560
10,1,activebalance,383,True,6.428053999999999,0.03956500000000001,0.6772700000000001,7.173427,18560
10,1,activebalance,919,True,7.0962200000000015,0.053401,0.7472139999999999,7.928704,18560
10,1,activebalance,407,True,9.248576000000002,0.059417000000000005,0.856645,10.204056,18560
10,1,activebalance,866,True,8.136454999999996,0.043333,0.8198919999999998,9.032703,18560
10,1,activebalance,533,True,7.212976000000004,0.118943,0.6872699999999999,8.05079,18560
10,1,activebalance,6,True,6.6357159999999995,0.042047,0.642999,7.351892,18560
10,1,activebalance,984,True,7.751322999999998,0.05260500000000001,0.8082900000000001,8.646486,18560
10,1,activebalance,464,True,9.023004000000004,0.050165,0.7039619999999998,9.814059,18560
10,1,activebalance,812,True,7.588142,0.04150699999999998,0.6937110000000003,8.351158,18560
10,1,activebalance,355,True,6.7521949999999995,0.043711999999999994,0.6806709999999998,7.593594,18560
10,1,first_fit,810,True,7.3551329999999995,0.062833,0.5901099999999999,8.033231,14144
10,1,first_fit,511,True,7.011095999999999,0.04339899999999999,0.5290990000000001,7.606346,14144
10,1,first_fit,547,True,9.425570999999996,0.055844,0.556979,10.077014,14144
10,1,first_fit,357,True,7.837657999999995,0.048068000000000013,0.6579289999999998,8.573095,14144
10,1,first_fit,628,True,7.106340999999998,0.04674300000000001,0.532901,7.714053,14144
