id,source_index,n,N,m,B_joint,OPT,original_AB,pair_union,three_color,three_then_four,original_AB_coloring_seconds,pair_additional_seconds,three_additional_seconds,four_additional_seconds,final_stop
S0012,12,6,10,3,4,4,4,4,4,4,8.570007048547268e-05,2.00001522898674e-06,1.400010660290718e-06,1.100008375942707e-06,capacity_certificate
S0013,13,7,12,6,2,2,2,2,2,2,0.00013860000763088465,2.700020559132099e-06,2.100015990436077e-06,1.8998980522155762e-06,capacity_certificate
S0014,14,7,12,5,3,3,3,3,3,3,0.00017600005958229303,2.800021320581436e-06,1.800013706088066e-06,1.600012183189392e-06,capacity_certificate
S0015,15,7,12,5,3,3,3,3,3,3,0.00020509993191808462,2.800021320581436e-06,2.00001522898674e-06,1.5998957678675652e-06,capacity_certificate
S0016,16,7,12,5,3,3,3,3,3,3,0.0003525000065565109,7.300055585801601e-06,3.0999071896076202e-06,1.9000144675374031e-06,capacity_certificate
S0017,17,7,12,4,4,4,4,4,4,4,0.00017230003140866756,3.900029696524143e-06,2.09989957511425e-06,1.500011421740055e-06,capacity_certificate
S0018,18,7,12,4,4,4,4,4,4,4,0.0001542000100016594,4.400033503770828e-06,2.299901098012924e-06,1.500011421740055e-06,capacity_certificate
S0019,19,7,12,5,3,3,3,3,3,3,0.00029520003590732813,3.900029696524143e-06,2.200016751885414e-06,1.600012183189392e-06,capacity_certificate
S0020,20,7,12,4,3,3,3,3,3,3,0.0002597999991849065,4.200031980872154e-06,2.00001522898674e-06,1.500011421740055e-06,capacity_certificate
S0021,21,7,12,4,3,3,3,3,3,3,0.00024040008429437876,2.900022082030773e-06,1.800013706088066e-06,1.300009898841381e-06,capacity_certificate
S0022,22,7,12,4,3,3,3,3,3,3,0.00023340003099292517,2.600019797682762e-06,1.800013706088066e-06,1.300009898841381e-06,capacity_certificate
S0023,23,7,12,3,4,4,5,5,4,4,0.00015950005035847425,5.9999991208314896e-05,0.00012450001668184996,1.700012944638729e-06,capacity_certificate
S0024,24,8,14,6,3,3,3,3,3,3,0.00034509995020926,3.500026650726795e-06,2.500019036233425e-06,2.00001522898674e-06,capacity_certificate
S0025,25,8,14,6,3,3,3,3,3,3,0.0002964999293908477,4.100031219422817e-06,2.600019797682762e-06,2.00001522898674e-06,capacity_certificate
S0026,26,8,14,6,3,3,3,3,3,3,0.0003512999974191189,4.300032742321491e-06,2.399901859462261e-06,2.00001522898674e-06,capacity_certificate
S0027,27,8,14,5,4,4,4,4,4,4,0.00044980004895478487,5.199923180043697e-06,2.500019036233425e-06,1.700012944638729e-06,capacity_certificate
S0028,28,8,14,5,4,4,4,4,4,4,0.00019479996990412474,3.100023604929447e-06,1.999898813664913e-06,1.800013706088066e-06,capacity_certificate
S0029,29,8,14,6,3,3,3,3,3,3,0.0003223000094294548,4.100031219422817e-06,2.400018274784088e-06,1.8998980522155762e-06,capacity_certificate
S0030,30,8,14,5,3,3,3,3,3,3,0.00030800001695752144,3.400025889277458e-06,2.300017513334751e-06,1.800013706088066e-06,capacity_certificate
S0031,31,8,14,5,3,3,3,3,3,3,0.0003380998969078064,3.00002284348011e-06,2.00001522898674e-06,1.4998950064182281e-06,capacity_certificate
S0032,32,8,14,5,3,3,3,3,3,3,0.000327700050547719,3.00002284348011e-06,2.00001522898674e-06,1.700012944638729e-06,capacity_certificate
S0033,33,8,14,4,4,4,5,5,4,4,0.0001311999512836337,5.010003224015236e-05,0.0002837999491021037,2.100015990436077e-06,capacity_certificate
S0034,34,8,14,6,3,3,3,3,3,3,0.00034850009251385927,4.00003045797348e-06,2.300017513334751e-06,1.800013706088066e-06,capacity_certificate
S0035,35,8,14,5,3,3,3,3,3,3,0.0004112999886274338,3.500026650726795e-06,2.100015990436077e-06,1.800013706088066e-06,capacity_certificate
S0036,36,8,14,5,3,3,3,3,3,3,0.00044650002382695675,3.8000289350748062e-06,2.00001522898674e-06,1.6998965293169022e-06,capacity_certificate
S0037,37,8,14,5,3,3,3,3,3,3,0.006324799964204431,6.400048732757568e-06,2.6999041438102722e-06,1.700012944638729e-06,capacity_certificate
S0038,38,8,14,4,4,4,4,4,4,4,0.00017529993783682585,4.600035026669502e-06,2.300017513334751e-06,1.600012183189392e-06,capacity_certificate
S0039,39,8,14,4,4,4,4,4,4,4,0.00015790003817528486,2.6999041438102722e-06,1.800013706088066e-06,1.600012183189392e-06,capacity_certificate
S0040,40,8,14,5,3,3,3,3,3,3,0.0003717000363394618,2.9999064281582832e-06,1.9000144675374031e-06,1.600012183189392e-06,capacity_certificate
S0041,41,8,14,4,4,4,4,4,4,4,0.00017310003750026226,2.700020559132099e-06,1.800013706088066e-06,1.600012183189392e-06,capacity_certificate
S0042,42,8,14,4,4,4,4,4,4,4,0.0001821999903768301,2.7999049052596092e-06,1.700012944638729e-06,1.500011421740055e-06,capacity_certificate
S0043,43,8,14,4,4,4,4,4,4,4,0.0001713999081403017,2.900022082030773e-06,1.7998972907662392e-06,1.400010660290718e-06,capacity_certificate
S0044,44,8,14,4,4,4,4,4,4,4,0.0002816000487655401,2.900022082030773e-06,1.700012944638729e-06,1.400010660290718e-06,capacity_certificate
S0045,45,8,14,3,5,5,5,5,5,5,9.590003173798323e-05,2.600019797682762e-06,1.700012944638729e-06,1.300009898841381e-06,capacity_certificate
S0046,46,9,16,6,4,4,4,4,4,4,0.0002858999650925398,3.600027412176132e-06,2.499902620911598e-06,2.200016751885414e-06,capacity_certificate
S0047,47,9,16,6,4,4,4,4,4,4,0.000292200013063848,4.200031980872154e-06,2.800021320581436e-06,2.100015990436077e-06,capacity_certificate
S0048,48,9,16,6,3,3,3,3,3,3,0.0004599000094458461,5.09992241859436e-06,2.700020559132099e-06,2.400018274784088e-06,capacity_certificate
S0049,49,9,16,6,3,3,3,3,3,3,0.00046440004371106625,3.900029696524143e-06,2.400018274784088e-06,2.199900336563587e-06,capacity_certificate
S0050,50,9,16,6,3,3,3,3,3,3,0.0004528999561443925,3.400025889277458e-06,2.400018274784088e-06,2.300017513334751e-06,capacity_certificate
S0051,51,9,16,5,4,4,5,5,4,4,0.0003712000325322151,7.850001566112041e-05,0.0005440999520942569,2.700020559132099e-06,capacity_certificate
S0052,52,9,16,6,3,3,3,3,3,3,0.00047690002247691154,4.00003045797348e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0053,53,9,16,6,3,3,3,3,3,3,0.0005026001017540693,3.7999125197529793e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0054,54,9,16,6,3,3,3,3,3,3,0.0006244000978767872,5.00003807246685e-06,2.900022082030773e-06,2.00001522898674e-06,capacity_certificate
S0055,55,9,16,5,4,4,4,4,4,4,0.0002239999594166875,3.100023604929447e-06,2.00001522898674e-06,1.9000144675374031e-06,capacity_certificate
S0056,56,9,16,5,4,4,4,4,4,4,0.00022749998606741428,3.100023604929447e-06,2.00001522898674e-06,1.800013706088066e-06,capacity_certificate
S0057,57,9,16,6,3,3,3,3,3,3,0.0005105999298393726,3.5999109968543053e-06,2.600019797682762e-06,2.100015990436077e-06,capacity_certificate
S0058,58,9,16,5,4,4,4,4,4,4,0.00022409996017813683,3.200024366378784e-06,2.09989957511425e-06,1.800013706088066e-06,capacity_certificate
S0059,59,9,16,5,4,4,4,4,4,4,0.0002389999572187662,2.8999056667089462e-06,2.200016751885414e-06,2.00001522898674e-06,capacity_certificate
S0060,60,9,16,5,4,4,4,4,4,4,0.00022569997236132622,3.300025127828121e-06,2.400018274784088e-06,1.9000144675374031e-06,capacity_certificate
S0061,61,9,16,5,4,4,4,4,4,4,0.00035660003777593374,3.00002284348011e-06,2.300017513334751e-06,1.9000144675374031e-06,capacity_certificate
S0062,62,9,16,4,5,5,5,5,5,5,0.00013840000610798597,3.0999071896076202e-06,2.100015990436077e-06,1.9000144675374031e-06,capacity_certificate
S0063,63,9,16,6,3,3,3,3,3,3,0.0004909000126644969,3.5999109968543053e-06,2.400018274784088e-06,2.200016751885414e-06,capacity_certificate
S0064,64,9,16,6,3,3,3,3,3,3,0.0005480999825522304,4.399917088449001e-06,2.800021320581436e-06,2.00001522898674e-06,capacity_certificate
S0065,65,9,16,6,3,3,3,3,3,3,0.0005570999346673489,3.500026650726795e-06,2.400018274784088e-06,1.9000144675374031e-06,capacity_certificate
S0066,66,9,16,5,4,4,4,4,4,4,0.0003529000096023083,3.400025889277458e-06,2.100015990436077e-06,1.800013706088066e-06,capacity_certificate
S0067,67,9,16,5,4,4,4,4,4,4,0.0003451999509707093,3.300025127828121e-06,2.100015990436077e-06,1.9000144675374031e-06,capacity_certificate
S0068,68,9,16,6,3,3,3,3,3,3,0.000570200034417212,1.1399970389902592e-05,3.200024366378784e-06,2.400018274784088e-06,capacity_certificate
S0069,69,9,16,5,4,4,4,4,4,4,0.00047109997831285,3.500026650726795e-06,2.100015990436077e-06,1.9000144675374031e-06,capacity_certificate
S0070,70,9,16,5,4,4,4,4,4,4,0.000417300034314394,3.900029696524143e-06,2.300017513334751e-06,1.700012944638729e-06,capacity_certificate
S0071,71,9,16,5,4,4,4,4,4,4,0.00039160007145255804,3.100023604929447e-06,2.00001522898674e-06,1.800013706088066e-06,capacity_certificate
S0072,72,9,16,4,5,5,5,5,5,5,0.0002652999246492982,3.200024366378784e-06,2.09989957511425e-06,1.700012944638729e-06,capacity_certificate
S0073,73,9,16,6,3,3,3,3,3,3,0.000624899985268712,5.600042641162872e-06,2.800021320581436e-06,2.400018274784088e-06,capacity_certificate
S0074,74,9,16,5,4,4,4,4,4,4,0.0003801999846473336,3.500026650726795e-06,2.400018274784088e-06,2.00001522898674e-06,capacity_certificate
S0075,75,9,16,5,4,4,4,4,4,4,0.00040250003803521395,3.500026650726795e-06,2.300017513334751e-06,2.00001522898674e-06,capacity_certificate
S0076,76,9,16,5,4,4,4,4,4,4,0.0004566999850794673,4.599918611347675e-06,2.600019797682762e-06,1.700012944638729e-06,capacity_certificate
S0077,77,9,16,4,4,4,5,5,4,4,0.00018309999722987413,5.6699966080486774e-05,0.0004539999645203352,2.100015990436077e-06,capacity_certificate
S0078,78,9,16,4,4,4,5,5,4,4,0.00018239999189972878,4.909990821033716e-05,0.00034280004911124706,1.9000144675374031e-06,capacity_certificate
S0079,79,9,16,5,4,4,4,4,4,4,0.0004075999604538083,3.400025889277458e-06,2.00001522898674e-06,1.700012944638729e-06,capacity_certificate
S0080,80,9,16,4,4,4,5,5,4,4,0.0001642000861465931,4.9900030717253685e-05,0.0003095000283792615,2.6999041438102722e-06,capacity_certificate
S0081,81,9,16,4,4,4,5,5,4,4,0.0001895000459626317,5.1200040616095066e-05,0.00032160000409930944,2.499902620911598e-06,capacity_certificate
S0082,82,9,16,5,4,4,4,4,4,4,0.00043919996824115515,4.300032742321491e-06,2.00001522898674e-06,1.7998972907662392e-06,capacity_certificate
S0083,83,9,16,4,4,4,5,5,4,4,0.00018179998733103275,7.070007268339396e-05,0.00045739999040961266,2.100015990436077e-06,capacity_certificate
S0084,84,9,16,4,4,4,5,5,4,4,0.00019669998437166214,5.100003909319639e-05,0.0004265999887138605,2.00001522898674e-06,capacity_certificate
S0085,85,10,18,6,4,4,5,5,4,4,0.0003013999667018652,0.00010810000821948051,0.0007700000423938036,3.0999071896076202e-06,capacity_certificate
S0086,86,10,18,6,4,4,4,4,4,4,0.00030800001695752144,3.899913281202316e-06,2.800021320581436e-06,2.400018274784088e-06,capacity_certificate
S0087,87,10,18,6,4,4,4,4,4,4,0.0007506998954340816,7.0999376475811005e-06,3.8000289350748062e-06,3.00002284348011e-06,capacity_certificate
S0088,88,10,18,6,4,4,4,4,4,4,0.0006129000103101134,5.800044164061546e-06,3.2999087125062943e-06,2.500019036233425e-06,capacity_certificate
S0089,89,10,18,6,4,4,4,4,4,4,0.00040929997339844704,5.900044925510883e-06,3.500026650726795e-06,2.600019797682762e-06,capacity_certificate
S0090,90,10,18,6,4,4,4,4,4,4,0.00031619996298104525,4.200031980872154e-06,2.600019797682762e-06,2.399901859462261e-06,capacity_certificate
S0091,91,10,18,6,4,4,4,4,4,4,0.0005188999930396676,3.700028173625469e-06,2.800021320581436e-06,2.400018274784088e-06,capacity_certificate
S0092,92,10,18,5,5,5,5,5,5,5,0.00021279999054968357,4.09991480410099e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0093,93,10,18,6,4,4,4,4,4,4,0.0005228999070823193,5.100038833916187e-06,2.8999056667089462e-06,2.300017513334751e-06,capacity_certificate
S0094,94,10,18,6,4,4,4,4,4,4,0.0004835999570786953,4.100031219422817e-06,2.700020559132099e-06,2.400018274784088e-06,capacity_certificate
S0095,95,10,18,6,4,4,4,4,4,4,0.0006167999235913157,5.800044164061546e-06,3.400025889277458e-06,2.499902620911598e-06,capacity_certificate
S0096,96,10,18,6,4,4,4,4,4,4,0.0006354999495670199,5.499925464391708e-06,3.00002284348011e-06,2.300017513334751e-06,capacity_certificate
S0097,97,10,18,6,4,4,4,4,4,4,0.0005494999932125211,3.900029696524143e-06,2.599903382360935e-06,2.300017513334751e-06,capacity_certificate
S0098,98,10,18,5,5,5,5,5,5,5,0.00034200004301965237,3.500026650726795e-06,2.6999041438102722e-06,2.200016751885414e-06,capacity_certificate
S0099,99,10,18,6,4,4,4,4,4,4,0.0005056000081822276,3.4999102354049683e-06,2.700020559132099e-06,2.200016751885414e-06,capacity_certificate
S0100,100,10,18,6,4,4,4,4,4,4,0.0005487999878823757,3.400025889277458e-06,2.7999049052596092e-06,2.200016751885414e-06,capacity_certificate
S0101,101,10,18,6,4,4,4,4,4,4,0.0006569999968633056,5.200039595365524e-06,3.2999087125062943e-06,2.400018274784088e-06,capacity_certificate
S0102,102,10,18,5,4,4,5,5,4,4,0.000269699958153069,8.779997006058693e-05,0.0009732999606058002,3.300025127828121e-06,capacity_certificate
S0103,103,10,18,5,4,4,5,5,4,4,0.0002663999330252409,8.159992285072803e-05,0.0007210000185295939,2.500019036233425e-06,capacity_certificate
S0104,104,10,18,6,4,4,4,4,4,4,0.0005494999932125211,3.999914042651653e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0105,105,10,18,5,4,4,5,5,4,4,0.00023090001195669174,7.940002251416445e-05,0.0005966000026091933,2.7999049052596092e-06,capacity_certificate
S0106,106,10,18,5,4,4,5,5,4,4,0.0002546999603509903,8.209992665797472e-05,0.0008174000540748239,4.500034265220165e-06,capacity_certificate
S0107,107,10,18,6,4,4,4,4,4,4,0.0005637999856844544,5.499925464391708e-06,2.900022082030773e-06,2.200016751885414e-06,capacity_certificate
S0108,108,10,18,5,4,4,5,5,4,4,0.00026210001669824123,8.729996625334024e-05,0.0008773000445216894,2.700020559132099e-06,capacity_certificate
S0109,109,10,18,5,4,4,5,5,4,4,0.00026949995663017035,8.080003317445517e-05,0.0008840999798849225,2.800021320581436e-06,capacity_certificate
S0110,110,10,18,6,4,4,4,4,4,4,0.0005151999648660421,4.299916326999664e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0111,111,10,18,6,4,4,4,4,4,4,0.0005267000524327159,4.00003045797348e-06,3.00002284348011e-06,2.299901098012924e-06,capacity_certificate
S0112,112,10,18,6,3,3,3,3,3,3,0.0007483999943360686,4.399917088449001e-06,3.00002284348011e-06,2.900022082030773e-06,capacity_certificate
S0113,113,10,18,6,3,3,3,3,3,3,0.0007453999714925885,4.00003045797348e-06,2.7999049052596092e-06,2.200016751885414e-06,capacity_certificate
S0114,114,10,18,6,3,3,3,3,3,3,0.0007903999648988247,4.600035026669502e-06,3.00002284348011e-06,2.199900336563587e-06,capacity_certificate
S0115,115,10,18,5,4,4,5,5,4,4,0.0003766000736504793,8.460006210952997e-05,0.0008268000092357397,2.900022082030773e-06,capacity_certificate
S0116,116,10,18,6,3,3,3,3,3,3,0.0007435999577865005,3.900029696524143e-06,2.700020559132099e-06,2.200016751885414e-06,capacity_certificate
S0117,117,10,18,6,3,3,3,3,3,3,0.0008462000405415893,5.399924702942371e-06,2.800021320581436e-06,2.100015990436077e-06,capacity_certificate
S0118,118,10,18,6,3,3,3,3,3,3,0.0008571000071242452,4.500034265220165e-06,2.7999049052596092e-06,2.200016751885414e-06,capacity_certificate
S0119,119,10,18,5,4,4,4,4,4,4,0.00029889994766563177,4.300032742321491e-06,2.8999056667089462e-06,2.200016751885414e-06,capacity_certificate
S0120,120,10,18,5,4,4,4,4,4,4,0.00029859994538128376,3.8000289350748062e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0121,121,10,18,6,3,3,3,3,3,3,0.0009046000195667148,4.09991480410099e-06,2.700020559132099e-06,2.400018274784088e-06,capacity_certificate
S0122,122,10,18,5,4,4,4,4,4,4,0.00039930001366883516,6.09993003308773e-06,3.500026650726795e-06,2.700020559132099e-06,capacity_certificate
S0123,123,10,18,5,4,4,4,4,4,4,0.000547699979506433,3.8000289350748062e-06,2.500019036233425e-06,2.09989957511425e-06,capacity_certificate
S0124,124,10,18,5,4,4,4,4,4,4,0.0002894999925047159,4.100031219422817e-06,2.600019797682762e-06,2.200016751885414e-06,capacity_certificate
S0125,125,10,18,5,4,4,4,4,4,4,0.0006030000513419509,5.300040356814861e-06,2.500019036233425e-06,1.999898813664913e-06,capacity_certificate
S0126,126,10,18,4,5,5,5,5,5,5,0.00033900002017617226,3.400025889277458e-06,2.299901098012924e-06,2.00001522898674e-06,capacity_certificate
S0127,127,10,18,6,3,3,3,3,3,3,0.0007928000995889306,3.7999125197529793e-06,3.00002284348011e-06,2.500019036233425e-06,capacity_certificate
S0128,128,10,18,6,3,3,3,3,3,3,0.0011581000871956348,5.900044925510883e-06,3.400025889277458e-06,2.700020559132099e-06,capacity_certificate
S0129,129,10,18,6,3,3,3,3,3,3,0.0012829999905079603,6.09993003308773e-06,3.600027412176132e-06,2.800021320581436e-06,capacity_certificate
S0130,130,10,18,5,4,4,4,4,4,4,0.0004288000054657459,4.500034265220165e-06,2.800021320581436e-06,2.800021320581436e-06,capacity_certificate
S0131,131,10,18,5,4,4,4,4,4,4,0.00034199992660433054,4.00003045797348e-06,2.900022082030773e-06,2.599903382360935e-06,capacity_certificate
S0132,132,10,18,6,3,3,3,3,3,3,0.0012181999627500772,6.800051778554916e-06,3.899913281202316e-06,2.900022082030773e-06,capacity_certificate
S0133,133,10,18,5,4,4,4,4,4,4,0.00036509998608380556,4.600035026669502e-06,2.900022082030773e-06,2.499902620911598e-06,capacity_certificate
S0134,134,10,18,5,4,4,4,4,4,4,0.0004296000115573406,4.599918611347675e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0135,135,10,18,5,4,4,4,4,4,4,0.00035710004158318043,4.700035788118839e-06,2.800021320581436e-06,2.300017513334751e-06,capacity_certificate
S0136,136,10,18,4,5,5,5,5,5,5,0.00045110005885362625,3.6999117583036423e-06,2.300017513334751e-06,2.400018274784088e-06,capacity_certificate
S0137,137,10,18,6,3,3,3,3,3,3,0.0008406999986618757,4.199915565550327e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0138,138,10,18,5,4,4,4,4,4,4,0.00028439995367079973,3.300025127828121e-06,2.500019036233425e-06,2.100015990436077e-06,capacity_certificate
S0139,139,10,18,5,4,4,4,4,4,4,0.00032279989682137966,3.7999125197529793e-06,2.700020559132099e-06,2.300017513334751e-06,capacity_certificate
S0140,140,10,18,5,4,4,4,4,4,4,0.00035280000884085894,3.6999117583036423e-06,2.600019797682762e-06,2.200016751885414e-06,capacity_certificate
S0141,141,10,18,4,5,5,5,5,5,5,0.0003312000771984458,3.999914042651653e-06,2.500019036233425e-06,2.200016751885414e-06,capacity_certificate
S0142,142,10,18,4,5,5,5,5,5,5,0.0007354000117629766,5.199923180043697e-06,3.00002284348011e-06,2.200016751885414e-06,capacity_certificate
S0143,143,10,18,5,4,4,4,4,4,4,0.00037129991687834263,7.1999384090304375e-06,3.8000289350748062e-06,2.700020559132099e-06,capacity_certificate
S0144,144,10,18,5,4,4,4,4,4,4,0.0006145999068394303,5.499925464391708e-06,3.200024366378784e-06,2.400018274784088e-06,capacity_certificate
S0145,145,10,18,5,4,4,4,4,4,4,0.0005490999901667237,4.500034265220165e-06,2.9999064281582832e-06,2.400018274784088e-06,capacity_certificate
S0146,146,10,18,6,3,3,3,3,3,3,0.0009558999445289373,4.100031219422817e-06,2.900022082030773e-06,2.500019036233425e-06,capacity_certificate
S0147,147,10,18,5,4,4,4,4,4,4,0.0004662999417632818,3.2999087125062943e-06,2.300017513334751e-06,2.00001522898674e-06,capacity_certificate
S0148,148,10,18,4,5,5,5,5,5,5,0.0001650999765843153,2.900022082030773e-06,2.199900336563587e-06,6.820005364716053e-05,capacity_certificate
S0149,149,10,18,4,5,5,5,5,5,5,0.00020499993115663528,4.400033503770828e-06,2.300017513334751e-06,1.7998972907662392e-06,capacity_certificate
S0150,150,10,18,5,4,4,4,4,4,4,0.0005869000451639295,4.700035788118839e-06,2.500019036233425e-06,2.00001522898674e-06,capacity_certificate
S0151,151,10,18,5,4,4,4,4,4,4,0.0004675000673159957,3.400025889277458e-06,2.200016751885414e-06,1.9000144675374031e-06,capacity_certificate
S0152,152,10,18,4,5,5,5,5,5,5,0.00019649998284876347,3.00002284348011e-06,1.999898813664913e-06,1.800013706088066e-06,capacity_certificate
S0153,153,10,18,4,5,5,5,5,5,5,0.00021839991677552462,4.600035026669502e-06,2.6999041438102722e-06,1.9000144675374031e-06,capacity_certificate
S0154,154,10,18,4,5,5,5,5,5,5,0.000229199999012053,3.500026650726795e-06,2.399901859462261e-06,2.300017513334751e-06,capacity_certificate
S0155,155,11,20,6,5,5,5,5,5,5,0.00035509990993887186,5.200039595365524e-06,3.5999109968543053e-06,3.400025889277458e-06,capacity_certificate
S0156,156,11,20,6,5,5,5,5,5,5,0.0005515000084415078,5.300040356814861e-06,4.09991480410099e-06,3.600027412176132e-06,capacity_certificate
S0157,157,11,20,6,4,4,5,5,4,4,0.0004683000734075904,0.00016379996668547392,0.002060399972833693,5.300040356814861e-06,capacity_certificate
S0158,158,11,20,6,4,4,5,5,4,4,0.0005544000305235386,0.00019539997447282076,0.001852500019595027,5.500041879713535e-06,capacity_certificate
S0159,159,11,20,6,4,4,5,5,4,4,0.0006877999985590577,0.00018930004443973303,0.001551999943330884,5.200039595365524e-06,capacity_certificate
S0160,160,11,20,6,4,4,5,5,4,4,0.0005614999681711197,0.0001960000954568386,0.0017886001151055098,5.100038833916187e-06,capacity_certificate
S0161,161,11,20,6,4,4,5,5,4,4,0.0005536000244319439,0.0001759999431669712,0.001765600056387484,4.799920134246349e-06,capacity_certificate
S0162,162,11,20,6,4,4,5,5,4,4,0.0004755000118166208,0.00024309998843818903,0.002016299986280501,5.09992241859436e-06,capacity_certificate
S0163,163,11,20,6,4,4,5,5,4,4,0.0008743000216782093,0.0001810999820008874,0.002386300009675324,5.600042641162872e-06,capacity_certificate
S0164,164,11,20,6,4,4,4,4,4,4,0.0006118000019341707,7.3999399319291115e-06,4.700035788118839e-06,4.100031219422817e-06,capacity_certificate
S0165,165,11,20,6,4,4,4,4,4,4,0.0007206000154837966,7.6000578701496124e-06,5.299923941493034e-06,4.600035026669502e-06,capacity_certificate
S0166,166,11,20,6,4,4,4,4,4,4,0.0008375999750569463,8.399947546422482e-06,5.600042641162872e-06,4.599918611347675e-06,capacity_certificate
S0167,167,11,20,6,4,4,4,4,4,4,0.0009945000056177378,6.900052540004253e-06,4.299916326999664e-06,4.00003045797348e-06,capacity_certificate
S0168,168,11,20,6,4,4,4,4,4,4,0.0006157000316306949,6.5999338403344154e-06,5.00003807246685e-06,4.299916326999664e-06,capacity_certificate
S0169,169,11,20,6,4,4,4,4,4,4,0.0013540999498218298,1.1899974197149277e-05,6.200047209858894e-06,4.630000330507755e-05,capacity_certificate
S0170,170,11,20,5,5,5,5,5,5,5,0.0009785000002011657,7.500057108700275e-06,4.799920134246349e-06,4.00003045797348e-06,capacity_certificate
S0171,171,11,20,6,4,4,4,4,4,4,0.0005725999362766743,6.400048732757568e-06,4.599918611347675e-06,4.200031980872154e-06,capacity_certificate
S0172,172,11,20,6,4,4,4,4,4,4,0.000547999981790781,7.300055585801601e-06,2.659996971487999e-05,3.900029696524143e-06,capacity_certificate
S0173,173,11,20,6,4,4,4,4,4,4,0.0005665000062435865,5.700043402612209e-06,4.199915565550327e-06,3.8000289350748062e-06,capacity_certificate
S0174,174,11,20,6,4,4,4,4,4,4,0.0007663000142201781,7.3999399319291115e-06,4.900037311017513e-06,3.8000289350748062e-06,capacity_certificate
S0175,175,11,20,6,4,4,4,4,4,4,0.0007211000192910433,7.6000578701496124e-06,4.799920134246349e-06,4.100031219422817e-06,capacity_certificate
S0176,176,11,20,5,5,5,5,5,5,5,0.000907599925994873,9.599956683814526e-06,5.400041118264198e-06,4.400033503770828e-06,capacity_certificate
S0177,177,11,20,6,4,4,4,4,4,4,0.000622799969278276,6.4999330788850784e-06,4.700035788118839e-06,4.200031980872154e-06,capacity_certificate
S0178,178,11,20,6,4,4,4,4,4,4,0.0009551000548526645,8.600065484642982e-06,4.499917849898338e-06,3.600027412176132e-06,capacity_certificate
S0179,179,11,20,6,4,4,4,4,4,4,0.0005793001037091017,6.900052540004253e-06,4.599918611347675e-06,3.500026650726795e-06,capacity_certificate
S0180,180,11,20,5,5,5,5,5,5,5,0.00046140002086758614,5.00003807246685e-06,3.400025889277458e-06,3.00002284348011e-06,capacity_certificate
S0181,181,11,20,5,5,5,5,5,5,5,0.0004705999745056033,5.500041879713535e-06,3.700028173625469e-06,3.1999079510569572e-06,capacity_certificate
S0182,182,11,20,6,4,4,4,4,4,4,0.0004914000164717436,5.700043402612209e-06,3.900029696524143e-06,3.5999109968543053e-06,capacity_certificate
S0183,183,11,20,6,4,4,4,4,4,4,0.0009720000671222806,8.400063961744308e-06,5.200039595365524e-06,4.199915565550327e-06,capacity_certificate
S0184,184,11,20,6,4,4,4,4,4,4,0.000896400073543191,7.00005330145359e-06,4.400033503770828e-06,3.2999087125062943e-06,capacity_certificate
S0185,185,11,20,6,4,4,4,4,4,4,0.0007728999480605125,5.100038833916187e-06,3.600027412176132e-06,3.300025127828121e-06,capacity_certificate
S0186,186,11,20,5,5,5,5,5,5,5,0.00029910006560385227,4.800036549568176e-06,3.700028173625469e-06,3.3999094739556313e-06,capacity_certificate
S0187,187,11,20,5,5,5,5,5,5,5,0.000278900028206408,4.400033503770828e-06,3.1999079510569572e-06,2.700020559132099e-06,capacity_certificate
S0188,188,11,20,6,4,4,4,4,4,4,0.0006417999975383282,4.200031980872154e-06,3.100023604929447e-06,2.700020559132099e-06,capacity_certificate
S0189,189,11,20,6,4,4,4,4,4,4,0.0008177999407052994,5.700043402612209e-06,3.300025127828121e-06,2.499902620911598e-06,capacity_certificate
S0190,190,11,20,5,5,5,5,5,5,5,0.0003060000017285347,4.899920895695686e-06,3.00002284348011e-06,2.500019036233425e-06,capacity_certificate
S0191,191,11,20,5,5,5,5,5,5,5,0.00030449999030679464,4.400033503770828e-06,2.9999064281582832e-06,2.500019036233425e-06,capacity_certificate
S0192,192,11,20,5,5,5,5,5,5,5,0.0002797000342980027,3.700028173625469e-06,2.599903382360935e-06,2.200016751885414e-06,capacity_certificate
S0193,193,11,20,6,4,4,5,5,4,4,0.0005262000486254692,0.00012280000373721123,0.0012163999490439892,3.200024366378784e-06,capacity_certificate
S0194,194,11,20,6,4,4,4,4,4,4,0.0005841999081894755,4.500034265220165e-06,3.0999071896076202e-06,2.600019797682762e-06,capacity_certificate
S0195,195,11,20,6,4,4,4,4,4,4,0.0006936000427231193,7.300055585801601e-06,3.700028173625469e-06,2.9999064281582832e-06,capacity_certificate
S0196,196,11,20,6,4,4,4,4,4,4,0.0006868999917060137,5.300040356814861e-06,3.300025127828121e-06,2.900022082030773e-06,capacity_certificate
