target_slot	color	position	swapped_node
5851	N	804	173
5851	L	843	347
5851	M	786	694
5851	C	494	1389
5851	B	1666	2779
5851	H	792	5558
5851	F	1092	11117
5851	G	823	22235
5852	A	0	2
5852	D	0	5
5852	E	585	10
5852	I	585	21
5852	K	732	43
5852	J	805	86
5852	N	804	173
5852	L	843	347
5852	M	786	694
5852	C	494	1389
5852	B	1666	2779
5852	G	819	5559
5852	H	793	11118
5852	F	1093	22236
5853	A	0	2
5853	D	0	5
5853	E	585	10
5853	I	585	21
5853	K	732	43
5853	J	805	86
5853	N	804	173
5853	L	843	347
5853	M	786	694
5853	C	494	1389
5853	B	1666	2779
5853	G	819	5559
5853	H	793	11118
5853	F	1094	22237
5854	A	0	2
5854	D	0	5
5854	E	585	10
5854	I	585	21
5854	K	732	43
5854	J	805	86
5854	N	804	173
5854	L	843	347
5854	M	786	694
5854	C	494	1389
5854	B	1666	2779
5854	G	819	5559
5854	H	794	11119
5854	F	1095	22238
5855	A	0	2
5855	D	0	5
5855	E	585	10
5855	I	585	21
5855	K	732	43
5855	J	805	86
5855	N	804	173
5855	L	843	347
5855	M	786	694
5855	C	494	1389
5855	B	1666	2779
5855	G	819	5559
5855	H	794	11119
5855	F	1096	22239
5856	A	0	2
5856	D	0	5
5856	E	585	10
5856	I	585	21
5856	K	732	43
5856	J	805	86
5856	N	804	173
5856	L	843	347
5856	F	1079	695
5856	B	1674	1390
5856	H	795	2780
5856	M	787	5560
5856	G	825	11120
5856	C	506	22240
5857	A	0	2
5857	D	0	5
5857	E	585	10
5857	I	585	21
5857	K	732	43
5857	J	805	86
5857	N	804	173
5857	L	843	347
5857	F	1079	695
5857	B	1674	1390
5857	H	795	2780
5857	M	787	5560
5857	G	825	11120
5857	C	507	22241
5858	A	0	2
5858	D	0	5
5858	E	585	10
5858	I	585	21
5858	K	732	43
5858	J	805	86
5858	N	804	173
5858	L	843	347
5858	F	1079	695
5858	B	1674	1390
5858	H	795	2780
5858	M	787	5560
5858	C	505	11121
5858	G	826	22242
5859	A	0	2
5859	D	0	5
5859	E	585	10
5859	I	585	21
5859	K	732	43
5859	J	805	86
5859	N	804	173
5859	L	843	347
5859	F	1079	695
5859	B	1674	1390
5859	H	795	2780
5859	M	787	5560
5859	C	505	11121
5859	G	827	22243
5860	A	0	2
5860	D	0	5
5860	E	585	10
5860	I	585	21
5860	K	732	43
5860	J	805	86
5860	N	804	173
5860	L	843	347
5860	F	1079	695
5860	B	1674	1390
5860	H	795	2780
5860	G	824	5561
5860	M	788	11122
5860	C	508	22244
5861	A	0	2
5861	D	0	5
5861	E	585	10
5861	I	585	21
5861	K	732	43
5861	J	805	86
5861	N	804	173
5861	L	843	347
5861	F	1079	695
5861	B	1674	1390
5861	H	795	2780
5861	G	824	5561
5861	M	788	11122
5861	C	509	22245
5862	A	0	2
5862	D	0	5
5862	E	585	10
5862	I	585	21
5862	K	732	43
5862	J	805	86
5862	N	804	173
5862	L	843	347
5862	F	1079	695
5862	B	1674	1390
5862	H	795	2780
5862	G	824	5561
5862	M	789	11123
5862	C	510	22246
5863	A	0	2
5863	D	0	5
5863	E	585	10
5863	I	585	21
5863	K	732	43
5863	J	805	86
5863	N	804	173
5863	L	843	347
5863	F	1079	695
5863	B	1674	1390
5863	H	795	2780
5863	G	824	5561
5863	M	789	11123
5863	C	511	22247
5864	A	0	2
5864	D	0	5
5864	E	585	10
5864	I	585	21
5864	K	732	43
5864	J	805	86
5864	N	804	173
5864	L	843	347
5864	F	1079	695
5864	B	1674	1390
5864	C	504	2781
5864	H	796	5562
5864	G	828	11124
5864	M	791	22248
5865	A	0	2
5865	D	0	5
5865	E	585	10
5865	I	585	21
5865	K	732	43
5865	J	805	86
5865	N	804	173
5865	L	843	347
5865	F	1079	695
5865	B	1674	1390
5865	C	504	2781
5865	H	796	5562
5865	G	828	11124
5865	M	792	22249
5866	A	0	2
5866	D	0	5
5866	E	585	10
5866	I	585	21
5866	K	732	43
5866	J	805	86
5866	N	804	173
5866	L	843	347
5866	F	1079	695
5866	B	1674	1390
5866	C	504	2781
5866	H	796	5562
5866	G	829	11125
5866	M	793	22250
5867	A	0	2
5867	D	0	5
5867	E	585	10
5867	I	585	21
5867	K	732	43
5867	J	805	86
5867	N	804	173
5867	L	843	347
5867	F	1079	695
5867	B	1674	1390
5867	C	504	2781
5867	H	796	5562
5867	G	829	11125
5867	M	794	22251
5868	A	0	2
5868	D	0	5
5868	E	585	10
5868	I	585	21
5868	K	732	43
5868	J	805	86
5868	N	804	173
5868	L	843	347
5868	F	1079	695
5868	B	1674	1390
5868	C	504	2781
5868	M	790	5563
5868	H	797	11126
5868	G	831	22252
5869	A	0	2
5869	D	0	5
5869	E	585	10
5869	I	585	21
5869	K	732	43
5869	J	805	86
5869	N	804	173
5869	L	843	347
5869	F	1079	695
5869	B	1674	1390
5869	C	504	2781
5869	M	790	5563
5869	H	797	11126
5869	G	832	22253
5870	A	0	2
5870	D	0	5
5870	E	585	10
5870	I	585	21
5870	K	732	43
5870	J	805	86
5870	N	804	173
5870	L	843	347
5870	F	1079	695
5870	B	1674	1390
5870	C	504	2781
5870	M	790	5563
5870	G	830	11127
5870	H	798	22254
5871	A	0	2
5871	D	0	5
5871	E	585	10
5871	I	585	21
5871	K	732	43
5871	J	805	86
5871	N	804	173
5871	L	843	347
5871	F	1079	695
5871	B	1674	1390
5871	C	504	2781
5871	M	790	5563
5871	G	830	11127
5871	H	799	22255
5872	A	0	2
5872	D	0	5
5872	E	585	10
5872	I	585	21
5872	K	732	43
5872	J	805	86
5872	N	804	173
5872	L	843	347
5872	F	1079	695
5872	C	503	1391
5872	H	800	2782
5872	G	833	5564
5872	M	796	11128
5872	B	1677	22256
5873	A	0	2
5873	D	0	5
5873	E	585	10
5873	I	585	21
5873	K	732	43
5873	J	805	86
5873	N	804	173
5873	L	843	347
5873	F	1079	695
5873	C	503	1391
5873	H	800	2782
5873	G	833	5564
5873	M	796	11128
5873	B	1678	22257
5874	A	0	2
5874	D	0	5
5874	E	585	10
5874	I	585	21
5874	K	732	43
5874	J	805	86
5874	N	804	173
5874	L	843	347
5874	F	1079	695
5874	C	503	1391
5874	H	800	2782
5874	G	833	5564
5874	B	1676	11129
5874	M	797	22258
5875	A	0	2
5875	D	0	5
5875	E	585	10
5875	I	585	21
5875	K	732	43
5875	J	805	86
5875	N	804	173
5875	L	843	347
5875	F	1079	695
5875	C	503	1391
5875	H	800	2782
5875	G	833	5564
5875	B	1676	11129
5875	M	798	22259
5876	A	0	2
5876	D	0	5
5876	E	585	10
5876	I	585	21
5876	K	732	43
5876	J	805	86
5876	N	804	173
5876	L	843	347
5876	F	1079	695
5876	C	503	1391
5876	H	800	2782
5876	M	795	5565
5876	G	834	11130
5876	B	1679	22260
5877	A	0	2
5877	D	0	5
5877	E	585	10
5877	I	585	21
5877	K	732	43
5877	J	805	86
5877	N	804	173
5877	L	843	347
5877	F	1079	695
5877	C	503	1391
5877	H	800	2782
5877	M	795	5565
5877	G	834	11130
5877	B	1680	22261
5878	A	0	2
5878	D	0	5
5878	E	585	10
5878	I	585	21
5878	K	732	43
5878	J	805	86
5878	N	804	173
5878	L	843	347
5878	F	1079	695
5878	C	503	1391
5878	H	800	2782
5878	M	795	5565
5878	G	835	11131
5878	B	1681	22262
5879	A	0	2
5879	D	0	5
5879	E	585	10
5879	I	585	21
5879	K	732	43
5879	J	805	86
5879	N	804	173
5879	L	843	347
5879	F	1079	695
5879	C	503	1391
5879	H	800	2782
5879	M	795	5565
5879	G	835	11131
5879	B	1682	22263
5880	A	0	2
5880	D	0	5
5880	E	585	10
5880	I	585	21
5880	K	732	43
5880	J	805	86
5880	N	804	173
5880	L	843	347
5880	F	1079	695
5880	C	503	1391
5880	B	1675	2783
5880	H	801	5566
5880	M	799	11132
5880	G	837	22264
5881	A	0	2
5881	D	0	5
5881	E	585	10
5881	I	585	21
5881	K	732	43
5881	J	805	86
5881	N	804	173
5881	L	843	347
5881	F	1079	695
5881	C	503	1391
5881	B	1675	2783
5881	H	801	5566
5881	M	799	11132
5881	G	838	22265
5882	A	0	2
5882	D	0	5
5882	E	585	10
5882	I	585	21
5882	K	732	43
5882	J	805	86
5882	N	804	173
5882	L	843	347
5882	F	1079	695
5882	C	503	1391
5882	B	1675	2783
5882	H	801	5566
5882	M	800	11133
5882	G	839	22266
5883	A	0	2
5883	D	0	5
5883	E	585	10
5883	I	585	21
5883	K	732	43
5883	J	805	86
5883	N	804	173
5883	L	843	347
5883	F	1079	695
5883	C	503	1391
5883	B	1675	2783
5883	H	801	5566
5883	M	800	11133
5883	G	840	22267
5884	A	0	2
5884	D	0	5
5884	E	585	10
5884	I	585	21
5884	K	732	43
5884	J	805	86
5884	N	804	173
5884	L	843	347
5884	F	1079	695
5884	C	503	1391
5884	B	1675	2783
5884	G	836	5567
5884	H	802	11134
5884	M	802	22268
5885	A	0	2
5885	D	0	5
5885	E	585	10
5885	I	585	21
5885	K	732	43
5885	J	805	86
5885	N	804	173
5885	L	843	347
5885	F	1079	695
5885	C	503	1391
5885	B	1675	2783
5885	G	836	5567
5885	H	802	11134
5885	M	803	22269
5886	A	0	2
5886	D	0	5
5886	E	585	10
5886	I	585	21
5886	K	732	43
5886	J	805	86
5886	N	804	173
5886	L	843	347
5886	F	1079	695
5886	C	503	1391
5886	B	1675	2783
5886	G	836	5567
5886	M	801	11135
5886	H	803	22270
5887	A	0	2
5887	D	0	5
5887	E	585	10
5887	I	585	21
5887	K	732	43
5887	J	805	86
5887	N	804	173
5887	L	843	347
5887	F	1079	695
5887	C	503	1391
5887	B	1675	2783
5887	G	836	5567
5887	M	801	11135
5887	H	804	22271
5888	A	0	2
5888	D	0	5
5888	E	585	10
5888	I	585	21
5888	K	732	43
5888	L	806	87
5888	G	841	174
5888	N	842	348
5888	H	805	696
5888	C	512	1392
5888	B	1683	2784
5888	M	805	5568
5888	J	808	11136
5888	F	1100	22272
5889	A	0	2
5889	D	0	5
5889	E	585	10
5889	I	585	21
5889	K	732	43
5889	L	806	87
5889	G	841	174
5889	N	842	348
5889	H	805	696
5889	C	512	1392
5889	B	1683	2784
5889	M	805	5568
5889	J	808	11136
5889	F	1101	22273
5890	A	0	2
5890	D	0	5
5890	E	585	10
5890	I	585	21
5890	K	732	43
5890	L	806	87
5890	G	841	174
5890	N	842	348
5890	H	805	696
5890	C	512	1392
5890	B	1683	2784
5890	M	805	5568
5890	F	1099	11137
5890	J	809	22274
5891	A	0	2
5891	D	0	5
5891	E	585	10
5891	I	585	21
5891	K	732	43
5891	L	806	87
5891	G	841	174
5891	N	842	348
5891	H	805	696
5891	C	512	1392
5891	B	1683	2784
5891	M	805	5568
5891	F	1099	11137
5891	J	810	22275
5892	A	0	2
5892	D	0	5
5892	E	585	10
5892	I	585	21
5892	K	732	43
5892	L	806	87
5892	G	841	174
5892	N	842	348
5892	H	805	696
5892	C	512	1392
5892	B	1683	2784
5892	J	807	5569
5892	M	806	11138
5892	F	1102	22276
5893	A	0	2
5893	D	0	5
5893	E	585	10
5893	I	585	21
5893	K	732	43
5893	L	806	87
5893	G	841	174
5893	N	842	348
5893	H	805	696
5893	C	512	1392
5893	B	1683	2784
5893	J	807	5569
5893	M	806	11138
5893	F	1103	22277
5894	A	0	2
5894	D	0	5
5894	E	585	10
5894	I	585	21
5894	K	732	43
5894	L	806	87
5894	G	841	174
5894	N	842	348
5894	H	805	696
5894	C	512	1392
5894	B	1683	2784
5894	J	807	5569
5894	M	807	11139
5894	F	1104	22278
5895	A	0	2
5895	D	0	5
5895	E	585	10
5895	I	585	21
5895	K	732	43
5895	L	806	87
5895	G	841	174
5895	N	842	348
5895	H	805	696
5895	C	512	1392
5895	B	1683	2784
5895	J	807	5569
5895	M	807	11139
5895	F	1105	22279
5896	A	0	2
5896	D	0	5
5896	E	585	10
5896	I	585	21
5896	K	732	43
5896	L	806	87
5896	G	841	174
5896	N	842	348
5896	H	805	696
5896	C	512	1392
5896	F	1098	2785
5896	B	1684	5570
5896	J	811	11140
5896	M	809	22280
5897	A	0	2
5897	D	0	5
5897	E	585	10
5897	I	585	21
5897	K	732	43
5897	L	806	87
5897	G	841	174
5897	N	842	348
5897	H	805	696
5897	C	512	1392
5897	F	1098	2785
5897	B	1684	5570
5897	J	811	11140
5897	M	810	22281
5898	A	0	2
5898	D	0	5
5898	E	585	10
5898	I	585	21
5898	K	732	43
5898	L	806	87
5898	G	841	174
5898	N	842	348
5898	H	805	696
5898	C	512	1392
5898	F	1098	2785
5898	B	1684	5570
5898	J	812	11141
5898	M	811	22282
5899	A	0	2
5899	D	0	5
5899	E	585	10
5899	I	585	21
5899	K	732	43
5899	L	806	87
5899	G	841	174
5899	N	842	348
5899	H	805	696
5899	C	512	1392
5899	F	1098	2785
5899	B	1684	5570
5899	J	812	11141
5899	M	812	22283
5900	A	0	2
5900	D	0	5
5900	E	585	10
5900	I	585	21
5900	K	732	43
5900	L	806	87
5900	G	841	174
5900	N	842	348
5900	H	805	696
5900	C	512	1392
5900	F	1098	2785
5900	M	808	5571
5900	B	1685	11142
5900	J	814	22284
5901	A	0	2
5901	D	0	5
5901	E	585	10
5901	I	585	21
5901	K	732	43
5901	L	806	87
5901	G	841	174
5901	N	842	348
5901	H	805	696
5901	C	512	1392
5901	F	1098	2785
5901	M	808	5571
5901	B	1685	11142
5901	J	815	22285
5902	A	0	2
5902	D	0	5
5902	E	585	10
5902	I	585	21
5902	K	732	43
5902	L	806	87
5902	G	841	174
5902	N	842	348
5902	H	805	696
5902	C	512	1392
5902	F	1098	2785
5902	M	808	5571
5902	J	813	11143
5902	B	1686	22286
5903	A	0	2
5903	D	0	5
5903	E	585	10
5903	I	585	21
5903	K	732	43
5903	L	806	87
5903	G	841	174
5903	N	842	348
5903	H	805	696
5903	C	512	1392
5903	F	1098	2785
5903	M	808	5571
5903	J	813	11143
5903	B	1687	22287
5904	A	0	2
5904	D	0	5
5904	E	585	10
5904	I	585	21
5904	K	732	43
5904	L	806	87
5904	G	841	174
5904	N	842	348
5904	H	805	696
5904	F	1097	1393
5904	B	1688	2786
5904	M	813	5572
5904	J	817	11144
5904	C	515	22288
5905	A	0	2
5905	D	0	5
5905	E	585	10
5905	I	585	21
5905	K	732	43
5905	L	806	87
5905	G	841	174
5905	N	842	348
5905	H	805	696
5905	F	1097	1393
5905	B	1688	2786
5905	M	813	5572
5905	J	817	11144
5905	C	516	22289
5906	A	0	2
5906	D	0	5
5906	E	585	10
5906	I	585	21
5906	K	732	43
5906	L	806	87
5906	G	841	174
5906	N	842	348
5906	H	805	696
5906	F	1097	1393
5906	B	1688	2786
5906	M	813	5572
5906	C	514	11145
5906	J	818	22290
5907	A	0	2
5907	D	0	5
5907	E	585	10
5907	I	585	21
5907	K	732	43
5907	L	806	87
5907	G	841	174
5907	N	842	348
5907	H	805	696
5907	F	1097	1393
5907	B	1688	2786
5907	M	813	5572
5907	C	514	11145
5907	J	819	22291
5908	A	0	2
5908	D	0	5
5908	E	585	10
5908	I	585	21
5908	K	732	43
5908	L	806	87
5908	G	841	174
5908	N	842	348
5908	H	805	696
5908	F	1097	1393
5908	B	1688	2786
5908	J	816	5573
5908	M	814	11146
5908	C	517	22292
5909	A	0	2
5909	D	0	5
5909	E	585	10
5909	I	585	21
5909	K	732	43
5909	L	806	87
5909	G	841	174
5909	N	842	348
5909	H	805	696
5909	F	1097	1393
5909	B	1688	2786
5909	J	816	5573
5909	M	814	11146
5909	C	518	22293
5910	A	0	2
5910	D	0	5
5910	E	585	10
5910	I	585	21
5910	K	732	43
5910	L	806	87
5910	G	841	174
5910	N	842	348
5910	H	805	696
5910	F	1097	1393
5910	B	1688	2786
5910	J	816	5573
5910	M	815	11147
5910	C	519	22294
5911	A	0	2
5911	D	0	5
5911	E	585	10
5911	I	585	21
5911	K	732	43
5911	L	806	87
5911	G	841	174
5911	N	842	348
5911	H	805	696
5911	F	1097	1393
5911	B	1688	2786
5911	J	816	5573
5911	M	815	11147
5911	C	520	22295
5912	A	0	2
5912	D	0	5
5912	E	585	10
5912	I	585	21
5912	K	732	43
5912	L	806	87
5912	G	841	174
5912	N	842	348
5912	H	805	696
5912	F	1097	1393
5912	C	513	2787
5912	B	1689	5574
5912	M	816	11148
5912	J	821	22296
5913	A	0	2
5913	D	0	5
5913	E	585	10
5913	I	585	21
5913	K	732	43
5913	L	806	87
5913	G	841	174
5913	N	842	348
5913	H	805	696
5913	F	1097	1393
5913	C	513	2787
5913	B	1689	5574
5913	M	816	11148
5913	J	822	22297
5914	A	0	2
5914	D	0	5
5914	E	585	10
5914	I	585	21
5914	K	732	43
5914	L	806	87
5914	G	841	174
5914	N	842	348
5914	H	805	696
5914	F	1097	1393
5914	C	513	2787
5914	B	1689	5574
5914	M	817	11149
5914	J	823	22298
5915	A	0	2
5915	D	0	5
5915	E	585	10
5915	I	585	21
5915	K	732	43
5915	L	806	87
5915	G	841	174
5915	N	842	348
5915	H	805	696
5915	F	1097	1393
5915	C	513	2787
5915	B	1689	5574
5915	M	817	11149
5915	J	824	22299
5916	A	0	2
5916	D	0	5
5916	E	585	10
5916	I	585	21
5916	K	732	43
5916	L	806	87
5916	G	841	174
5916	N	842	348
5916	H	805	696
5916	F	1097	1393
5916	C	513	2787
5916	J	820	5575
5916	B	1690	11150
5916	M	818	22300
5917	A	0	2
5917	D	0	5
5917	E	585	10
5917	I	585	21
5917	K	732	43
5917	L	806	87
5917	G	841	174
5917	N	842	348
5917	H	805	696
5917	F	1097	1393
5917	C	513	2787
5917	J	820	5575
5917	B	1690	11150
5917	M	819	22301
5918	A	0	2
5918	D	0	5
5918	E	585	10
5918	I	585	21
5918	K	732	43
5918	L	806	87
5918	G	841	174
5918	N	842	348
5918	H	805	696
5918	F	1097	1393
5918	C	513	2787
5918	J	820	5575
5918	B	1691	11151
5918	M	820	22302
5919	A	0	2
5919	D	0	5
5919	E	585	10
5919	I	585	21
5919	K	732	43
5919	L	806	87
5919	G	841	174
5919	N	842	348
5919	H	805	696
5919	F	1097	1393
5919	C	513	2787
5919	J	820	5575
5919	B	1691	11151
5919	M	821	22303
5920	A	0	2
5920	D	0	5
5920	E	585	10
5920	I	585	21
5920	K	732	43
5920	L	806	87
5920	G	841	174
5920	N	842	348
5920	M	804	697
5920	C	521	1394
5920	B	1692	2788
5920	H	806	5576
5920	J	826	11152
5920	F	1109	22304
5921	A	0	2
5921	D	0	5
5921	E	585	10
5921	I	585	21
5921	K	732	43
5921	L	806	87
5921	G	841	174
5921	N	842	348
5921	M	804	697
5921	C	521	1394
5921	B	1692	2788
5921	H	806	5576
5921	J	826	11152
5921	F	1110	22305
5922	A	0	2
5922	D	0	5
5922	E	585	10
5922	I	585	21
5922	K	732	43
5922	L	806	87
5922	G	841	174
5922	N	842	348
5922	M	804	697
5922	C	521	1394
5922	B	1692	2788
5922	H	806	5576
5922	F	1108	11153
5922	J	827	22306
5923	A	0	2
5923	D	0	5
5923	E	585	10
5923	I	585	21
5923	K	732	43
5923	L	806	87
5923	G	841	174
5923	N	842	348
5923	M	804	697
5923	C	521	1394
5923	B	1692	2788
5923	H	806	5576
5923	F	1108	11153
5923	J	828	22307
5924	A	0	2
5924	D	0	5
5924	E	585	10
5924	I	585	21
5924	K	732	43
5924	L	806	87
5924	G	841	174
5924	N	842	348
5924	M	804	697
5924	C	521	1394
5924	B	1692	2788
5924	J	825	5577
5924	H	807	11154
5924	F	1111	22308
5925	A	0	2
5925	D	0	5
5925	E	585	10
5925	I	585	21
5925	K	732	43
5925	L	806	87
5925	G	841	174
5925	N	842	348
5925	M	804	697
5925	C	521	1394
5925	B	1692	2788
5925	J	825	5577
5925	H	807	11154
5925	F	1112	22309
5926	A	0	2
5926	D	0	5
5926	E	585	10
5926	I	585	21
5926	K	732	43
5926	L	806	87
5926	G	841	174
5926	N	842	348
5926	M	804	697
5926	C	521	1394
5926	B	1692	2788
5926	J	825	5577
5926	H	808	11155
5926	F	1113	22310
5927	A	0	2
5927	D	0	5
5927	E	585	10
5927	I	585	21
5927	K	732	43
5927	L	806	87
5927	G	841	174
5927	N	842	348
5927	M	804	697
5927	C	521	1394
5927	B	1692	2788
5927	J	825	5577
5927	H	808	11155
5927	F	1114	22311
5928	A	0	2
5928	D	0	5
5928	E	585	10
5928	I	585	21
5928	K	732	43
5928	L	806	87
5928	G	841	174
5928	N	842	348
5928	M	804	697
5928	C	521	1394
5928	F	1107	2789
5928	B	1693	5578
5928	J	829	11156
5928	H	810	22312
5929	A	0	2
5929	D	0	5
5929	E	585	10
5929	I	585	21
5929	K	732	43
5929	L	806	87
5929	G	841	174
5929	N	842	348
5929	M	804	697
5929	C	521	1394
5929	F	1107	2789
5929	B	1693	5578
5929	J	829	11156
5929	H	811	22313
5930	A	0	2
5930	D	0	5
5930	E	585	10
5930	I	585	21
5930	K	732	43
5930	L	806	87
5930	G	841	174
5930	N	842	348
5930	M	804	697
5930	C	521	1394
5930	F	1107	2789
5930	B	1693	5578
5930	J	830	11157
5930	H	812	22314
5931	A	0	2
5931	D	0	5
5931	E	585	10
5931	I	585	21
5931	K	732	43
5931	L	806	87
5931	G	841	174
5931	N	842	348
5931	M	804	697
5931	C	521	1394
5931	F	1107	2789
5931	B	1693	5578
5931	J	830	11157
5931	H	813	22315
5932	A	0	2
5932	D	0	5
5932	E	585	10
5932	I	585	21
5932	K	732	43
5932	L	806	87
5932	G	841	174
5932	N	842	348
5932	M	804	697
5932	C	521	1394
5932	F	1107	2789
5932	H	809	5579
5932	B	1694	11158
5932	J	832	22316
5933	A	0	2
5933	D	0	5
5933	E	585	10
5933	I	585	21
5933	K	732	43
5933	L	806	87
5933	G	841	174
5933	N	842	348
5933	M	804	697
5933	C	521	1394
5933	F	1107	2789
5933	H	809	5579
5933	B	1694	11158
5933	J	833	22317
5934	A	0	2
5934	D	0	5
5934	E	585	10
5934	I	585	21
5934	K	732	43
5934	L	806	87
5934	G	841	174
5934	N	842	348
5934	M	804	697
5934	C	521	1394
5934	F	1107	2789
5934	H	809	5579
5934	J	831	11159
5934	B	1695	22318
5935	A	0	2
5935	D	0	5
5935	E	585	10
5935	I	585	21
5935	K	732	43
5935	L	806	87
5935	G	841	174
5935	N	842	348
5935	M	804	697
5935	C	521	1394
5935	F	1107	2789
5935	H	809	5579
5935	J	831	11159
5935	B	1696	22319
5936	A	0	2
5936	D	0	5
5936	E	585	10
5936	I	585	21
5936	K	732	43
5936	L	806	87
5936	G	841	174
5936	N	842	348
5936	M	804	697
5936	F	1106	1395
5936	B	1697	2790
5936	J	834	5580
5936	H	815	11160
5936	C	524	22320
5937	A	0	2
5937	D	0	5
5937	E	585	10
5937	I	585	21
5937	K	732	43
5937	L	806	87
5937	G	841	174
5937	N	842	348
5937	M	804	697
5937	F	1106	1395
5937	B	1697	2790
5937	J	834	5580
5937	H	815	11160
5937	C	525	22321
5938	A	0	2
5938	D	0	5
5938	E	585	10
5938	I	585	21
5938	K	732	43
5938	L	806	87
5938	G	841	174
5938	N	842	348
5938	M	804	697
5938	F	1106	1395
5938	B	1697	2790
5938	J	834	5580
5938	C	523	11161
5938	H	816	22322
5939	A	0	2
5939	D	0	5
5939	E	585	10
5939	I	585	21
5939	K	732	43
5939	L	806	87
5939	G	841	174
5939	N	842	348
5939	M	804	697
5939	F	1106	1395
5939	B	1697	2790
5939	J	834	5580
5939	C	523	11161
5939	H	817	22323
5940	A	0	2
5940	D	0	5
5940	E	585	10
5940	I	585	21
5940	K	732	43
5940	L	806	87
5940	G	841	174
5940	N	842	348
5940	M	804	697
5940	F	1106	1395
5940	B	1697	2790
5940	H	814	5581
5940	J	835	11162
5940	C	526	22324
5941	A	0	2
5941	D	0	5
5941	E	585	10
5941	I	585	21
5941	K	732	43
5941	L	806	87
5941	G	841	174
5941	N	842	348
5941	M	804	697
5941	F	1106	1395
5941	B	1697	2790
5941	H	814	5581
5941	J	835	11162
5941	C	527	22325
5942	A	0	2
5942	D	0	5
5942	E	585	10
5942	I	585	21
5942	K	732	43
5942	L	806	87
5942	G	841	174
5942	N	842	348
5942	M	804	697
5942	F	1106	1395
5942	B	1697	2790
5942	H	814	5581
5942	J	836	11163
5942	C	528	22326
5943	A	0	2
5943	D	0	5
5943	E	585	10
5943	I	585	21
5943	K	732	43
5943	L	806	87
5943	G	841	174
5943	N	842	348
5943	M	804	697
5943	F	1106	1395
5943	B	1697	2790
5943	H	814	5581
5943	J	836	11163
5943	C	529	22327
5944	A	0	2
5944	D	0	5
5944	E	585	10
5944	I	585	21
5944	K	732	43
5944	L	806	87
5944	G	841	174
5944	N	842	348
5944	M	804	697
5944	F	1106	1395
5944	C	522	2791
5944	B	1698	5582
5944	H	818	11164
5944	J	838	22328
5945	A	0	2
5945	D	0	5
5945	E	585	10
5945	I	585	21
5945	K	732	43
5945	L	806	87
5945	G	841	174
5945	N	842	348
5945	M	804	697
5945	F	1106	1395
5945	C	522	2791
5945	B	1698	5582
5945	H	818	11164
5945	J	839	22329
5946	A	0	2
5946	D	0	5
5946	E	585	10
5946	I	585	21
5946	K	732	43
5946	L	806	87
5946	G	841	174
5946	N	842	348
5946	M	804	697
5946	F	1106	1395
5946	C	522	2791
5946	B	1698	5582
5946	H	819	11165
5946	J	840	22330
5947	A	0	2
5947	D	0	5
5947	E	585	10
5947	I	585	21
5947	K	732	43
5947	L	806	87
5947	G	841	174
5947	N	842	348
5947	M	804	697
5947	F	1106	1395
5947	C	522	2791
5947	B	1698	5582
5947	H	819	11165
5947	J	841	22331
5948	A	0	2
5948	D	0	5
5948	E	585	10
5948	I	585	21
5948	K	732	43
5948	L	806	87
5948	G	841	174
5948	N	842	348
5948	M	804	697
5948	F	1106	1395
5948	C	522	2791
5948	J	837	5583
5948	B	1699	11166
5948	H	821	22332
5949	A	0	2
5949	D	0	5
5949	E	585	10
5949	I	585	21
5949	K	732	43
5949	L	806	87
5949	G	841	174
5949	N	842	348
5949	M	804	697
5949	F	1106	1395
5949	C	522	2791
5949	J	837	5583
5949	B	1699	11166
5949	H	822	22333
5950	A	0	2
5950	D	0	5
5950	E	585	10
5950	I	585	21
5950	K	732	43
5950	L	806	87
5950	G	841	174
5950	N	842	348
5950	M	804	697
5950	F	1106	1395
5950	C	522	2791
5950	J	837	5583
5950	H	820	11167
5950	B	1700	22334
5951	A	0	2
5951	D	0	5
5951	E	585	10
5951	I	585	21
5951	K	732	43
5951	L	806	87
5951	G	841	174
5951	N	842	348
5951	M	804	697
5951	F	1106	1395
5951	C	522	2791
5951	J	837	5583
5951	H	820	11167
5951	B	1701	22335
5952	A	0	2
5952	D	0	5
5952	E	585	10
5952	I	585	21
5952	K	732	43
5952	L	806	87
5952	G	841	174
5952	J	806	349
5952	H	823	698
5952	C	530	1396
5952	F	1115	2792
5952	M	823	5584
5952	N	844	11168
5952	B	1705	22336
5953	A	0	2
5953	D	0	5
5953	E	585	10
5953	I	585	21
5953	K	732	43
5953	L	806	87
5953	G	841	174
5953	J	806	349
5953	H	823	698
5953	C	530	1396
5953	F	1115	2792
5953	M	823	5584
5953	N	844	11168
5953	B	1706	22337
5954	A	0	2
5954	D	0	5
5954	E	585	10
5954	I	585	21
5954	K	732	43
5954	L	806	87
5954	G	841	174
5954	J	806	349
5954	H	823	698
5954	C	530	1396
5954	F	1115	2792
5954	M	823	5584
5954	B	1704	11169
5954	N	845	22338
5955	A	0	2
5955	D	0	5
5955	E	585	10
5955	I	585	21
5955	K	732	43
5955	L	806	87
5955	G	841	174
5955	J	806	349
5955	H	823	698
5955	C	530	1396
5955	F	1115	2792
5955	M	823	5584
5955	B	1704	11169
5955	N	846	22339
5956	A	0	2
5956	D	0	5
5956	E	585	10
5956	I	585	21
5956	K	732	43
5956	L	806	87
5956	G	841	174
5956	J	806	349
