method,repeat,sample_index,ct_index,end_to_end_ms,record_hash_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
activebalance,4,86,321,12.296525,0.017448,10.873886,0.425005,0.965879,0.012789,10000,10832,True,True,"[{'level': 118, 'digest_hex': '7475dbe8b18b6016dd215595cbbca404b2d0bfcdd4e1a6f71fffa8ff018ee5e4'}, {'level': 120, 'digest_hex': 'ababe80a9e877726b82b2b2c4e74acb41a3ee8a003197b3bfc5922c9502af117'}, {'level': 121, 'digest_hex': 'fe84884b13655556d6d20b130282c441bba1bf68bc92422da303682c694c192d'}, {'level': 122, 'digest_hex': '2f43cdfc608143c522269b43eb01808778438b46d39eb2dd44dd54eeaab1fb2a'}, {'level': 123, 'digest_hex': 'abfc74a373420455bb426936183eaa06e6dc5793592c1328c251aa7e95dce20f'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,87,340,10.213332,0.013286,9.018121,0.459353,0.702282,0.019333,10000,10832,True,True,"[{'level': 120, 'digest_hex': '1743533cbfd44cb1044d7e9253d284b722bcfe7a06ed72b697073417cbf9dc85'}, {'level': 121, 'digest_hex': '241a80b4c85acf9cd1f984e2469380b2fdf954d0d443117a2996fc3643849801'}, {'level': 122, 'digest_hex': '85289aea60eaa044d8317371bcaeff60e5656591cdd24ea953781604a3ee5199'}, {'level': 123, 'digest_hex': 'd81b612e27733710c9d9297284d764d95406a24f8887514ed213d96b40afec4d'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,88,179,18.993613,0.016153,17.017549,1.184694,0.752529,0.021154,10000,10832,True,True,"[{'level': 116, 'digest_hex': '805e8e17cda6cca0774883dc5fc8782cf8dbb657285e1841485b4100729b19dd'}, {'level': 117, 'digest_hex': 'f5fa9aa908e0766190605b55d125ca77abe5b84a448e939a60d4d17235f35d6d'}, {'level': 118, 'digest_hex': '832d3b813eba5f2dfb7b9ed52213cf15fbdfcc492268cfe116b963df29cb885f'}, {'level': 120, 'digest_hex': 'f9884ad64acf68ef4ff6f0998cc01c0eb02e53106ac07ead6c53fb6081f2560a'}, {'level': 121, 'digest_hex': '0f100ca7ec37ae94c3ff1e09870399b76f3b969ad9d9bf910f18acb805e171d2'}, {'level': 122, 'digest_hex': 'eff08c51189db67d2ed50c03107c810aa1594ae44b2a17afba1006ed4b07ed65'}, {'level': 123, 'digest_hex': '88b017c9364d14722cec9f47e0367f046ad0d0487e5760d9c66d12c79e4a7015'}, {'level': 124, 'digest_hex': '464c2138f45615065ead9496fab09b2d4e50008d15c9856548f0d5b097be6913'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,89,503,13.777778,0.016437,12.713732,0.369441,0.65883,0.018009,10000,10832,True,True,"[{'level': 117, 'digest_hex': 'd5c4ba732af3bb5aa8f0bbd5b3f5b4c0d1a5cda1a141f89579f49c2c41dcc24e'}, {'level': 119, 'digest_hex': '060a038c4291c385dec6cc49e17c7d223ddbf3943074c4b87b0c5d911c785bbc'}, {'level': 120, 'digest_hex': '1b1ae4dcbcaf32e91f6e5868717b688f531d84cabd1950e12ab3ce730d41d291'}, {'level': 121, 'digest_hex': '91e61f41affe611923fd7d3a9cc22c4d3fc89211678f695bbb70bdc157f846df'}, {'level': 122, 'digest_hex': '61a017afa41e5c2f120eaa97473c4d51967be33c07c06f6ea8b6366a692bcdb1'}, {'level': 123, 'digest_hex': '6e01597c391da5ce9f72f7892871a934feeae4781f6c2bd24cad8d6f120ff637'}, {'level': 124, 'digest_hex': 'd2832a57b6a7b9a517b507f057b5c273ede65365a07118dca6af725cc4eb0b97'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,4,90,121,12.623652,0.012481,11.404814,0.393938,0.795075,0.016526,10000,10832,True,True,"[{'level': 114, 'digest_hex': '5cef8e56f8f5d36746505b9516342f81a81dce489821997d9ebdfb249b28e789'}, {'level': 117, 'digest_hex': 'bd130cea889ccf11c98f84d0cd60653799c2386f95ca50eabba452ca7e2daacb'}, {'level': 118, 'digest_hex': '5a1ada01c8e807d57834989d48703f5410f183e8e28a8f12a78a8a5bd6286a1f'}, {'level': 119, 'digest_hex': '4bbe46f326638b61fdf7d3b9b09e7ce337c1609172c141d0081ea75569fd04a5'}, {'level': 120, 'digest_hex': '69371548ece8f3d403b4f9259a440ad4f4295eb05a0f1745b643e32390364eea'}, {'level': 121, 'digest_hex': '3980645100679a890b201f6d3823bd5db40de3f13d2a525a0742ef20359ca545'}, {'level': 122, 'digest_hex': '55c85b9abfdfd8195169e58fd34cce98681f056a40916ef15e7da439a143faf0'}, {'level': 123, 'digest_hex': '9da1ea9e327729baad723d2fa8637a3a50418f6e37a167dcb3437c815b9ee2ec'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,91,1,15.048249,0.015886,13.05481,1.23286,0.723256,0.020077,10000,10832,True,True,"[{'level': 116, 'digest_hex': 'e72040916ebebb2ecb26ec1f21708a5276f0ae790ea41d4d2cde3e2752afdb17'}, {'level': 119, 'digest_hex': '5a1eaa6f2f09607d2195a2739c6f79f8b4b29a8e44a7435a0d5d2c2439c719ba'}, {'level': 120, 'digest_hex': '2d65b20bf385de7f774a09560c38483815b24b8e1054f9acdeac70f117ffe9db'}, {'level': 121, 'digest_hex': '9e4b60addc57e1852e3c71fbe20fedcc08ae6edfc22db708a42f55ddc5c493f8'}, {'level': 122, 'digest_hex': '5d56963233ec0d3c24e82c05abb2d6fa6aadfceea50c0f3105d513c6585ad227'}, {'level': 123, 'digest_hex': '370b392d52316915e5f8be4593556e233d77e47d94291b929ab68c28f4bd92ad'}, {'level': 124, 'digest_hex': 'd2832a57b6a7b9a517b507f057b5c273ede65365a07118dca6af725cc4eb0b97'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,4,92,401,11.056825,0.017545,9.950544,0.345371,0.726583,0.015544,10000,10832,True,True,"[{'level': 118, 'digest_hex': '0e1a851ccb661bba231ec999b61be3b49ee071ff48f17a414a26147d7ce323dd'}, {'level': 119, 'digest_hex': '03ab4ec3108d6f71222f7a2abaa13e6743babe3b5d3deb61fbb6130d746b300f'}, {'level': 120, 'digest_hex': 'db97b3ac2ea4abac5d5528c1cf689805caff1826f76b7b6c0ea278fd0f96e8de'}, {'level': 121, 'digest_hex': '06be2702aa33171860b7ff3311b424e8bddd5db1b82e6232118e714c44d36bfc'}, {'level': 122, 'digest_hex': 'c8625edc563e4a4fd0256c282b42c53655764e3daa4f9f3e167eaefdb7e4553a'}, {'level': 123, 'digest_hex': 'd81b612e27733710c9d9297284d764d95406a24f8887514ed213d96b40afec4d'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,93,72,12.787207,0.01452,11.433251,0.682935,0.642165,0.013556,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'f271d2c91a519a622ee33d54f0757daa78f82f1b32c95c9817711488e5bea003'}, {'level': 121, 'digest_hex': 'b8dd344399b219233cd4ee9782605b06ff887771d9e9b4daae2c48c3e45e7263'}, {'level': 122, 'digest_hex': '35e096cbc1bb14e202d2cb82e7a218d7f58ec0adc2b2094e130fe457254b3a77'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,4,94,327,11.352731,0.014175,10.222768,0.367891,0.727992,0.018749,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'd6065fb3a718e585b05e7bdbbac0c341b26387efcff836a45e9f2e082fe4c849'}, {'level': 121, 'digest_hex': '0a1dc4bf3f1a6065eddb7079a7407a77ee4ab01059694d332ecdb791939ac6e1'}, {'level': 122, 'digest_hex': 'ee5c80e589e3aab144b6dff1dbd49e791c19468873232accf711818c6743c4b4'}, {'level': 123, 'digest_hex': 'a8f60155bd401c8147750adc9124bdc062b444baea34e6c06978524897c7d090'}, {'level': 124, 'digest_hex': 'b7f06cb87f95c76e9bf344bcede815dfb4119a12a8ce2106c05e398206ae6437'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,4,95,362,12.376867,0.017777,11.069066,0.572242,0.70493,0.011914,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'a88fd0c4f3be624ddf0b68e9d74bdf74615ff6681e96e12d309ad38232d9a6a0'}, {'level': 121, 'digest_hex': 'a5eecbdd170880900f09457d301958b8f9ff84793130d6ee6e1290f930b0e6aa'}, {'level': 122, 'digest_hex': '4eeb6ded70703e86112d44ac9b808fb1761799b4df0d0f45b0418da87bbddd3d'}, {'level': 123, 'digest_hex': 'cea242bc9d7842a721789e8d98c91b7b9d8186fbe205d581cd4bbe2c0135f446'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,96,71,9.190189,0.012703,8.058673,0.397607,0.706149,0.01377,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'fa6a0122473f5c9a1437c24a3b418f82f079f0cb0886d031aa7ecefa1dfb01b2'}, {'level': 119, 'digest_hex': 'ec32502b5582bcd3ce0c9b0e3f7580222b392a8daec51cfd05d6d81705760223'}, {'level': 120, 'digest_hex': '9e4526e5b663c0af5e119853ab783f2ee72f298d9c6545b39025d84a38e7d0c7'}, {'level': 121, 'digest_hex': '5ce7cf674a747f91d3cd4c72332a6f8558695423cc75deeb0741b92e34b54036'}, {'level': 122, 'digest_hex': '02a7e06a1c6c05088fa543664c1c4c4a19e6fbafe11af77f3bcbb6a71c1f3ec7'}, {'level': 123, 'digest_hex': '9da1ea9e327729baad723d2fa8637a3a50418f6e37a167dcb3437c815b9ee2ec'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,4,97,95,12.092059,0.012083,10.376052,0.920617,0.766704,0.0158,10000,10832,True,True,"[{'level': 114, 'digest_hex': '64ade2789d8f4d0205be3b507aa36b7a03fd0630b8f182796b29580ec162eaaa'}, {'level': 118, 'digest_hex': '262b924b78ff5a3420bd76601e7dd1f38b5749c3c7b55ad35064f872935d4623'}, {'level': 119, 'digest_hex': '188adaa8b0751b59e89e3b7c720bfd87976d8cd6f82c32e4af58fe5723f67da5'}, {'level': 120, 'digest_hex': '99eecb01162d43cb8cff1b9265b80493475cce433a0aaeb755d2475391e404b8'}, {'level': 121, 'digest_hex': '99715cdf2ff9588f64970faf8d2c084c1ce5a8e2d40d34fa4de966f5858227c7'}, {'level': 122, 'digest_hex': '594f9b2d7239db4fe0934bc51e51f1fd754cb5950b00286d1106918866d1c890'}, {'level': 123, 'digest_hex': 'cc6b8313dac2e5867b308581a7c5a8f45a3d947f74a5e107724814fad89f6206'}, {'level': 124, 'digest_hex': '8d85ea0c89253e54a54385efe42dac1c10a14d6977561fa0118b9c9c2b44700a'}, {'level': 125, 'digest_hex': '055020f61f398fbf2d121b08bbf652475507d1bdb3be20b8cc8198d4644331fc'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,4,98,21,10.313839,0.01444,9.184612,0.45988,0.642083,0.01185,10000,10832,True,True,"[{'level': 118, 'digest_hex': '4e76afacc0c10fc5470963c86853bf868223e1b1ebd3b33561507e696839349d'}, {'level': 119, 'digest_hex': 'a1b469b56eb8d255ac1c312af7892739a9d68ac41c76b9f62c580239acd9885e'}, {'level': 120, 'digest_hex': '05f5a2562145f780ecab7679b5b177201c9e6919ba257e34bf3442b7dc53d5f0'}, {'level': 121, 'digest_hex': '89a141fd24524bfbecfc5f4e17e5073a2d439e01c80133372ae55e813e0821c2'}, {'level': 122, 'digest_hex': '35e096cbc1bb14e202d2cb82e7a218d7f58ec0adc2b2094e130fe457254b3a77'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,4,99,316,9.715309,0.011076,8.148391,0.804305,0.736245,0.014464,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'fe13e36c09478a90ca198730576ebc9eb98bbed54f9fcf40e2bae3793ebe02f9'}, {'level': 120, 'digest_hex': '18eb06367efe41869c66e512be327feae272f9814f564858b27ca228b499f3e0'}, {'level': 121, 'digest_hex': 'fec13b221dc055ab745321043f52c7b25f9850301b0b0f840735ce580b8e4add'}, {'level': 122, 'digest_hex': '3c492b76f9c802b320e05e464c8cab04dfa1e0ff0e1d7d5d0bc8203e4f986968'}, {'level': 123, 'digest_hex': '2bbf627a5ad7206e639fa0e2b08bd077a5bbf9476eb9d59f748a2bdee36edd36'}, {'level': 124, 'digest_hex': '490c1540bff5d98a1d7ba2f50745b9edea69e517e1aba4ff73b043d6df7c52a8'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
full_cache,4,0,222,0.023326,0.002855,0,0,0.000306,0.016918,0,0,True,True,"[{'level': 120, 'digest_hex': 'cee7b1d51b75cb75241d6cf01436eac251d3412c59467b68fba6828e790546fe'}, {'level': 121, 'digest_hex': '2d6e6b8f907ea73c73aaf40ea091a8207def6993230320bc017e7f08c378f922'}, {'level': 122, 'digest_hex': '82b35e7955b5387df921b0da7285362d169e3ed78d0d5d6ecf8f1c0b48293d78'}, {'level': 123, 'digest_hex': '5f7e3a740c33506fd2b2e40e9c6e48ac236faafe9441ad69909a746aaf66d255'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",0
full_cache,4,1,238,0.023888,0.002388,0,0,0.000267,0.018704,0,0,True,True,"[{'level': 117, 'digest_hex': '903bc0f70b78d9ff6504affc1a59d1c08f82c0d3a76d832ed9f24ca2b7c9b080'}, {'level': 118, 'digest_hex': 'b01e12f6003979b3de6e05871cccae7d34ac2d59d7dc9e347f439e51c0696ff9'}, {'level': 120, 'digest_hex': 'ac117341a6d8a97ef7ead44eab89324580df3261714959434c2787464d33e155'}, {'level': 121, 'digest_hex': '6b9729fcedf7bce8705a153e8827199eeb03d6db37bf76c0b193d2ad15b456dc'}, {'level': 122, 'digest_hex': '85710f80b2cbaf95d657c936bcb87855a4096a576481890d4552dbc0260f8c0c'}, {'level': 123, 'digest_hex': 'f880834d1984307d519b978af28aa42f186711618e549a03545fc6201d01c3fe'}, {'level': 124, 'digest_hex': 'c0cd867822c043b7f63c457c5d17ebf4a55604c88f244db1a6c1b4c5f67b529a'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,4,2,481,0.023333,0.003089,0,0,0.000376,0.016958,0,0,True,True,"[{'level': 111, 'digest_hex': '8002e15eb70f21e2561768b89459a23c72c611c9bcdc83ba94318e7370a495d0'}, {'level': 119, 'digest_hex': 'eac68298b6b65190dd5c8c08c33e1782fdd260c8c9b69eff9d74c83cd14d2c60'}, {'level': 120, 'digest_hex': 'de4990a01ae86cd2ce2b76fff05067649f708278f231475c84a785a158e3c57a'}, {'level': 121, 'digest_hex': '8e1948aeb7b21d4e39fb51ff179d592a0453873b931e0906a2b1656e0b846184'}, {'level': 122, 'digest_hex': '99a690aed5979b62addad5652288290fab419aed780a3e4dd7dbed61cbd90dca'}, {'level': 123, 'digest_hex': 'cea242bc9d7842a721789e8d98c91b7b9d8186fbe205d581cd4bbe2c0135f446'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",0
full_cache,4,3,450,0.022141,0.002099,0,0,0.000264,0.017074,0,0,True,True,"[{'level': 121, 'digest_hex': '82e44b48ebccded68347de741ccca529dc43119e37df4239409079b958a1e607'}, {'level': 122, 'digest_hex': 'bc57cc70a7dcfea14bd4f0722e9f8435b9f6c72e7d05f1fc012008656128e027'}, {'level': 123, 'digest_hex': '1cc01ebc251cb1c2729fab8e2be8a7d451e69d837cd8e497bb272f1f4c282d8e'}, {'level': 124, 'digest_hex': 'b7f06cb87f95c76e9bf344bcede815dfb4119a12a8ce2106c05e398206ae6437'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,4,4,383,0.024198,0.004431,0,0,0.000375,0.016967,0,0,True,True,"[{'level': 118, 'digest_hex': '84bea2ae8b95d5ff884a7ccf6bd5e52cf2ada744e89fc0a05cd12c133dd4b635'}, {'level': 120, 'digest_hex': '2ed712fc4b37e756029d259836fdde7b1d5a4d86f6af9fefdbbc9e2d8fd15d8b'}, {'level': 121, 'digest_hex': '8e76c7ab3d30b64059df33708a3ae51127ce45f904a16591ac9bc7ed2bf033e7'}, {'level': 122, 'digest_hex': '1c932919678cc3fdf7826d74215ebc5dbd4998f8432f55cf62f40b1149d61d95'}, {'level': 123, 'digest_hex': '8d08dbd68de2c5dbebeb14f750cbd4aac21e474c6afb61991931998f8902afd9'}, {'level': 124, 'digest_hex': '40ff32f314fef5ee51fd705fe8ca0ee89981410ce3c73d4bbdb79c5aaf04e997'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",0
full_cache,4,5,210,0.023484,0.003859,0,0,0.000343,0.017021,0,0,True,True,"[{'level': 117, 'digest_hex': 'fdb79cfe3556f6923bfa016b7b223140efe245d084dc710f8523d975662b0542'}, {'level': 118, 'digest_hex': '41e0d73cc1c1b53e5dbba28f54e5de377c0fd03dcce16d9967f0f92a8b3ce0b2'}, {'level': 120, 'digest_hex': 'ababe80a9e877726b82b2b2c4e74acb41a3ee8a003197b3bfc5922c9502af117'}, {'level': 121, 'digest_hex': 'fe84884b13655556d6d20b130282c441bba1bf68bc92422da303682c694c192d'}, {'level': 122, 'digest_hex': '2f43cdfc608143c522269b43eb01808778438b46d39eb2dd44dd54eeaab1fb2a'}, {'level': 123, 'digest_hex': 'abfc74a373420455bb426936183eaa06e6dc5793592c1328c251aa7e95dce20f'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",0
full_cache,4,6,448,0.027861,0.007255,0,0,0.00053,0.017161,0,0,True,True,"[{'level': 119, 'digest_hex': 'a019cec95745a58a836e2ddb434249a148f2c9f57a4e16d0c7c131916f173e10'}, {'level': 120, 'digest_hex': '8ce6c64fb2c757fd00c382dd099c38e784405b28c72e5247ad6fce0d20465dd2'}, {'level': 121, 'digest_hex': '854140338d2af76ff9fc5a096f6493f681b65d79f7132794ff3f9ea6c8bdc22d'}, {'level': 122, 'digest_hex': 'f5f2326ecbfbd0eb0c4de4b0fe786039766573ec134dc088a4cd9b453748822a'}, {'level': 123, 'digest_hex': 'b0b98862422c0df1f5f155e131cbb70012f9bc31c16ac88b15430db037cd55d5'}, {'level': 124, 'digest_hex': 'c0cd867822c043b7f63c457c5d17ebf4a55604c88f244db1a6c1b4c5f67b529a'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,4,7,392,0.022593,0.003049,0,0,0.0003,0.01694,0,0,True,True,"[{'level': 117, 'digest_hex': '4d445f4ed0ed9116354ffde8b1a6d4289d92da7568bc1f603ab21605c5f30d70'}, {'level': 118, 'digest_hex': '10b4d14f932f332cd8f3f50ed3018439dc6550cb3667ef123a6f6d775a024451'}, {'level': 119, 'digest_hex': '156bc03fbe3c0a33841d25eb197e7b3c8b7e35148b9574a7bfbb5c4f61fe6a5a'}, {'level': 120, 'digest_hex': 'd791369689aa52f43939b3ff7b36ed9496a5327134251399f074e2bea7d9c686'}, {'level': 121, 'digest_hex': '0a59eb4d103990492c44570060a994a96418cbba09697bd1ce534baabf2122bc'}, {'level': 122, 'digest_hex': 'a48635b032f37456d7e385dbce8bece9504b67177c43cb7cfa05c5f94dbf3185'}, {'level': 123, 'digest_hex': 'a8f60155bd401c8147750adc9124bdc062b444baea34e6c06978524897c7d090'}, {'level': 124, 'digest_hex': 'b7f06cb87f95c76e9bf344bcede815dfb4119a12a8ce2106c05e398206ae6437'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
