N,U_over_B,actual_moves,actual_n,actual_passes,algorithm,archived_original_result_sha256,checkpoint_validation_io_s,coloring_s,compact_extractor,converged,depth_active_queries,distribution,exit_code,external_observed_peak_rss_bytes,external_peak_scope,extraction_forest_stats_s,height,host,id,imports_s,key_generation_s,key_mode,key_sha256,label,last_completed_checkpoint_only,loads,lower_bound,m,max_bucket,measured_total_s,measurement_origin,memory_scope,n,passes,peak_rss_bytes,pid,platform,process_worker_s,python,repeat,reused_from,rss_bytes,seed,source,source_hashes,status,subprocess_wall_s,timeout_limit_s,valid
766,1.0,10,384,11,ab-sorted,,0.039473399985581636,0.05755310005042702,compressed branching extraction; legacy node/order validated in selfcheck,True,16,real,0,65740800,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,0.001458900049328804,128,Highlights,polygon-recent_n384_h128_ab-sorted_p20_s20260910_r3,0.4334684999193996,0.0017439000075682998,sha256,508240103f3bd420403d79004683b35c555550b51158e2acce8e2c99b5a7b413,polygon-recent,False,"[70, 70, 69, 70, 69, 70, 69, 70, 69, 70, 70]",70,11,70,0.20172690006438643,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,384,20,74129408,48168,Windows-11-10.0.26200-SP0,0.635196499992162,3.14.2,3,,74129408,20260910,datasets/polygon_zkevm_account_leaf_workload.csv,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,0.8883129999740049,120,True
199998,1.1668683313166868,10,100000,10,ab-hungarian,b255285279e0eaab643d5c224d077012fa27ff94ddda4115f26bbec27c4967ea,,114.9430050997762,compressed branching extraction; legacy node/order validated in selfcheck,False,32,uniform,,,,1.1704963999800384,128,Highlights,uniform_n100000_h128_ab-hungarian_p20_s20260910_r1,0.662121000001207,0.05795709998346865,,7f3df9a9467dbdd52eb199beceece86a1d751fd5a4ab1b0ba8b0f25617fdc60f,,True,"[9905, 10548, 8676, 9559, 9908, 7702, 8094, 8050, 10608, 7870, 10294, 8416, 9804, 8436, 9280, 9897, 9480, 8944, 8224, 7879, 8828, 9596]",9091,22,10608,,screening_run_reused_as_repeat_1,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,100000,20,686821376,24324,Windows-11-10.0.26200-SP0,,3.14.2,1,examples\tifs_revision_20260910\balance\runs\uniform_n100000_h128_ab-hungarian_p20_s20260910_r1,500707328,20260910,,,timeout,120.05983189994004,120.0,True
199998,1.4527554724452756,9,100000,9,ab-hungarian,,,108.94134880008642,compressed branching extraction; legacy node/order validated in selfcheck,False,32,uniform,1,687513600,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,1.2019825000315905,128,Highlights,uniform_n100000_h128_ab-hungarian_p20_s20260910_r2,0.560786799993366,0.06680709996726364,,7f3df9a9467dbdd52eb199beceece86a1d751fd5a4ab1b0ba8b0f25617fdc60f,,True,"[13207, 10551, 7382, 8269, 9970, 7702, 7838, 8050, 10610, 7374, 10293, 8720, 7538, 8436, 9272, 9897, 9480, 8914, 7712, 7543, 8362, 12878]",9091,22,13207,,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,100000,20,687513600,32428,Windows-11-10.0.26200-SP0,,3.14.2,2,,519069696,20260910,,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",timeout,120.05009909998626,120,True
199998,1.4527554724452756,9,100000,9,ab-hungarian,,,109.46220599999651,compressed branching extraction; legacy node/order validated in selfcheck,False,32,uniform,1,687759360,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,1.097371599986218,128,Highlights,uniform_n100000_h128_ab-hungarian_p20_s20260910_r3,0.5014551000203937,0.046979499980807304,,7f3df9a9467dbdd52eb199beceece86a1d751fd5a4ab1b0ba8b0f25617fdc60f,,True,"[13207, 10551, 7382, 8269, 9970, 7702, 7838, 8050, 10610, 7374, 10293, 8720, 7538, 8436, 9272, 9897, 9480, 8914, 7712, 7543, 8362, 12878]",9091,22,13207,,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,100000,20,687759360,19800,Windows-11-10.0.26200-SP0,,3.14.2,3,,520290304,20260910,,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",timeout,120.04996700002812,120,True
199998,1.003849961500385,20,100000,20,ab-sorted,e52658a41c6e39c9afaf7e625ab65687da64337b4c3f9c70cae2529118f39522,1.9140843999339268,43.31577830016613,compressed branching extraction; legacy node/order validated in selfcheck,False,32,uniform,0,,,1.1366292000748217,128,Highlights,uniform_n100000_h128_ab-sorted_p20_s20260910_r1,0.634619600023143,0.04429399990476668,,7f3df9a9467dbdd52eb199beceece86a1d751fd5a4ab1b0ba8b0f25617fdc60f,,,"[9113, 9126, 9108, 8942, 9126, 9118, 9120, 9106, 9109, 9106, 9121, 9119, 9117, 9109, 9009, 8904, 9119, 9120, 9121, 9077, 9123, 9085]",9091,22,9126,46.58213130000513,screening_run_reused_as_repeat_1,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,100000,20,799821824,37724,Windows-11-10.0.26200-SP0,47.216752300038934,3.14.2,1,examples\tifs_revision_20260910\balance\runs\uniform_n100000_h128_ab-sorted_p20_s20260910_r1,694460416,20260910,,,complete,48.55519790004473,120.0,True
199998,1.003849961500385,20,100000,20,ab-sorted,,1.9031554001849145,44.281980399857275,compressed branching extraction; legacy node/order validated in selfcheck,False,32,uniform,0,801705984,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,1.1470693999435753,128,Highlights,uniform_n100000_h128_ab-sorted_p20_s20260910_r2,0.6479299999773502,0.05394690006505698,,7f3df9a9467dbdd52eb199beceece86a1d751fd5a4ab1b0ba8b0f25617fdc60f,,False,"[9113, 9126, 9108, 8942, 9126, 9118, 9120, 9106, 9109, 9106, 9121, 9119, 9117, 9109, 9009, 8904, 9119, 9120, 9121, 9077, 9123, 9085]",9091,22,9126,47.58591170003638,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,100000,20,801705984,25540,Windows-11-10.0.26200-SP0,48.233843600028194,3.14.2,2,,696344576,20260910,,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,49.460347799933515,120,True
199998,1.003849961500385,20,100000,20,ab-sorted,,1.7198284000623971,35.35502879996784,compressed branching extraction; legacy node/order validated in selfcheck,False,32,uniform,0,800309248,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,1.1794092999771237,128,Highlights,uniform_n100000_h128_ab-sorted_p20_s20260910_r3,0.45977159996982664,0.04419779998715967,,7f3df9a9467dbdd52eb199beceece86a1d751fd5a4ab1b0ba8b0f25617fdc60f,,False,"[9113, 9126, 9108, 8942, 9126, 9118, 9120, 9106, 9109, 9106, 9121, 9119, 9117, 9109, 9009, 8904, 9119, 9120, 9121, 9077, 9123, 9085]",9091,22,9126,38.46360180003103,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,100000,20,800309248,47488,Windows-11-10.0.26200-SP0,38.923376200022176,3.14.2,3,,693964800,20260910,,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,40.430844499962404,120,True
15478,1.0,18,7740,19,ab-hungarian,92c1fe240424ea1d732982f1c1bc677391fa23e174e472feaf2e9aed3eed9436,0.12204039993230253,10.061628600000404,compressed branching extraction; legacy node/order validated in selfcheck,True,25,real,0,,,0.08472669997718185,128,Highlights,zksync-broad_n7740_h128_ab-hungarian_p20_s20260910_r1,0.6230369000695646,0.04066389997024089,sha256,7aa20c175b45e3985b34fc2c61bc13095439d2e42310bf72754cc9014dc7cc60,zksync-broad,,"[911, 911, 911, 911, 910, 910, 911, 910, 911, 911, 910, 910, 910, 910, 910, 911, 910]",911,17,911,10.43643689993769,screening_run_reused_as_repeat_1,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,7740,20,150093824,34892,Windows-11-10.0.26200-SP0,11.05947630002629,3.14.2,1,examples\tifs_revision_20260910\balance\runs\zksync-broad_n7740_h128_ab-hungarian_p20_s20260910_r1,126976000,20260910,datasets/zksync_era_account_leaf_workload_broad_sample.csv,,complete,11.547520000021905,120.0,True
15478,1.0,18,7740,19,ab-hungarian,,0.1377248999197036,12.823720799991861,compressed branching extraction; legacy node/order validated in selfcheck,True,25,real,0,150605824,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,0.06810989999212325,128,Highlights,zksync-broad_n7740_h128_ab-hungarian_p20_s20260910_r2,0.6288508999859914,0.033012300031259656,sha256,7aa20c175b45e3985b34fc2c61bc13095439d2e42310bf72754cc9014dc7cc60,zksync-broad,False,"[911, 911, 911, 911, 910, 910, 911, 910, 911, 911, 910, 910, 910, 910, 910, 911, 910]",911,17,911,13.194006299949251,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,7740,20,150605824,40492,Windows-11-10.0.26200-SP0,13.822858999948949,3.14.2,2,,129101824,20260910,datasets/zksync_era_account_leaf_workload_broad_sample.csv,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,14.295772900106385,120,True
15478,1.0,18,7740,19,ab-hungarian,,0.13021840015426278,11.237695399904624,compressed branching extraction; legacy node/order validated in selfcheck,True,25,real,0,150749184,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,0.06152109999675304,128,Highlights,zksync-broad_n7740_h128_ab-hungarian_p20_s20260910_r3,0.6039713000645861,0.03160699992440641,sha256,7aa20c175b45e3985b34fc2c61bc13095439d2e42310bf72754cc9014dc7cc60,zksync-broad,False,"[911, 911, 911, 911, 910, 910, 911, 910, 911, 911, 910, 910, 910, 910, 910, 911, 910]",911,17,911,11.588185700005852,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,7740,20,150749184,42072,Windows-11-10.0.26200-SP0,12.192158800084144,3.14.2,3,,129572864,20260910,datasets/zksync_era_account_leaf_workload_broad_sample.csv,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,12.68131859996356,120,True
15478,1.0,16,7740,17,ab-sorted,c1e8c0cd8a0eec3e7f3d9e96ec982a9f2499f8756aff13a90117801e24661ccb,0.1286951998481527,2.270605300203897,compressed branching extraction; legacy node/order validated in selfcheck,True,25,real,0,,,0.07687069999519736,128,Highlights,zksync-broad_n7740_h128_ab-sorted_p20_s20260910_r1,0.6101832999847829,0.036353499977849424,sha256,7aa20c175b45e3985b34fc2c61bc13095439d2e42310bf72754cc9014dc7cc60,zksync-broad,,"[911, 910, 911, 910, 911, 910, 911, 910, 911, 911, 910, 910, 911, 910, 910, 910, 911]",911,17,911,2.6415208999533206,screening_run_reused_as_repeat_1,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,7740,20,150425600,42884,Windows-11-10.0.26200-SP0,3.251705599948764,3.14.2,1,examples\tifs_revision_20260910\balance\runs\zksync-broad_n7740_h128_ab-sorted_p20_s20260910_r1,127676416,20260910,datasets/zksync_era_account_leaf_workload_broad_sample.csv,,complete,3.673073200043291,120.0,True
15478,1.0,16,7740,17,ab-sorted,,0.1336632000748068,2.2800648999400437,compressed branching extraction; legacy node/order validated in selfcheck,True,25,real,0,150487040,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,0.08020279998891056,128,Highlights,zksync-broad_n7740_h128_ab-sorted_p20_s20260910_r2,0.5869614999974146,0.04016630002297461,sha256,7aa20c175b45e3985b34fc2c61bc13095439d2e42310bf72754cc9014dc7cc60,zksync-broad,False,"[911, 910, 911, 910, 911, 910, 911, 910, 911, 911, 910, 910, 911, 910, 910, 910, 911]",911,17,911,2.655152300023474,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,7740,20,150487040,9232,Windows-11-10.0.26200-SP0,3.2421156000345945,3.14.2,2,,127676416,20260910,datasets/zksync_era_account_leaf_workload_broad_sample.csv,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,3.65341389994137,120,True
15478,1.0,16,7740,17,ab-sorted,,0.13838010013569146,2.1361104998504743,compressed branching extraction; legacy node/order validated in selfcheck,True,25,real,0,149549056,OS process high-water sampled every 0.5s while alive; final subsecond interval may not be sampled.,0.06855669990181923,128,Highlights,zksync-broad_n7740_h128_ab-sorted_p20_s20260910_r3,0.5741609999677166,0.03616510005667806,sha256,7aa20c175b45e3985b34fc2c61bc13095439d2e42310bf72754cc9014dc7cc60,zksync-broad,False,"[911, 910, 911, 910, 911, 910, 911, 910, 911, 911, 910, 910, 911, 910, 910, 910, 911]",911,17,911,2.502143600024283,fresh_repeat_after_PIR_benchmark,process RSS/peak working set including interpreter and imports; tracemalloc excludes imports when enabled,7740,20,150208512,32268,Windows-11-10.0.26200-SP0,3.07630670000799,3.14.2,3,,128638976,20260910,datasets/zksync_era_account_leaf_workload_broad_sample.csv,"{""scripts\\run_tifs_balance_repeats_20260910.py"": ""44ce434fd6a00bed6e103afb749545a1ed310cc897fc333f0a3e988d326418f0"", ""scripts\\run_tifs_balance_study_20260910.py"": ""626462af47390b198e6e62eca78290bea758dc06e251ca767cd2e9638c9581f4"", ""scripts\\run_height_sparsity_profile_balance_experiment.py"": ""6e13f887cbe283ade74aad6cd2174aa3c1d66001ada2106fc27935b3284f63f5"", ""scripts\\run_sparse_smt_pir_backend_experiment.py"": ""2f0ae62851d8d3fe1219183e0a26bead1a5fcc9607612a15371927aacab248fb"", ""scripts\\generate_full_sparse_smt_example.py"": ""5cd3630af580fe03214fd9816ff66601e3f32e79a4e3d304b445bd8f12d17b1d"", ""datasets\\fuel_smt_test_workload.csv"": ""6dc83a59a37929033f2518c374b6545f0dec43282b28f640b08117a47699e25b"", ""datasets\\polygon_zkevm_account_leaf_workload.csv"": ""fd843ae994964a7d99ba36d34f173b47e64068914d44476811efb6594a8e9622"", ""datasets\\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv"": ""674277165c8cd686560b72c4805f8b247230226510f1e3f893120a0d5cfe9dcd"", ""datasets\\polygon_zkevm_account_leaf_workload_multiwindow.csv"": ""8bdf3820a68d1b7a0e386b1a1f6b5f08df65c6fc02bb1d9ab07381ed0d61c78d"", ""datasets\\zksync_era_account_leaf_workload_broad_sample.csv"": ""efdb4aa351714249089a60ab89fe2fb71ea2df2501c976d20b751fab71f76eb3"", ""datasets\\zksync_era_account_leaf_workload_sample.csv"": ""7f105c1cbf2dad192bd6f6b6734e7c96b7bbafe24d1007eba9e728d2e14c1343""}",complete,3.4748058000113815,120,True
