node_index,depth,left_rank,right_rank,weight,color
2014,10,370,370,1,11
503,8,368,368,1,2
2015,10,369,369,1,4
252,7,372,372,1,7
126,6,373,383,11,1
63,5,358,370,13,3
253,7,371,371,1,7
508,8,374,376,3,7
254,7,377,383,7,11
127,6,371,372,2,1
2036,10,375,375,1,2
1018,9,376,376,1,3
509,8,373,373,1,7
2037,10,374,374,1,11
1019,9,374,375,2,3
1020,9,378,379,2,6
510,8,380,383,4,2
255,7,373,376,4,6
2042,10,379,379,1,3
1021,9,377,377,1,6
2043,10,378,378,1,3
8184,12,381,381,1,7
4092,11,382,383,2,6
511,8,377,379,3,7
8185,12,380,380,1,7
16372,13,383,383,1,7
4093,11,380,381,2,6
16373,13,382,382,1,7
